video,split,scene,resolution,frame,variant,gt_x,gt_y,gt_w,gt_h,gt_area,best_coverage,matched_blob_area,n_blobs_in_frame
00_10_09_to_00_10_40,train,seaside,1920x1080,756,none,620.0,658.0,102.0,55.0,5610.0,0.945455,1959,163
00_10_09_to_00_10_40,train,seaside,1920x1080,757,none,627.0,657.0,108.0,56.0,6048.0,0.920139,2141,147
00_10_09_to_00_10_40,train,seaside,1920x1080,758,none,636.0,656.0,108.0,56.0,6048.0,0.982143,2150,60
00_10_09_to_00_10_40,train,seaside,1920x1080,759,none,642.0,653.0,114.0,57.0,6498.0,0.888273,2032,348
00_10_09_to_00_10_40,train,seaside,1920x1080,760,none,653.0,652.0,114.0,57.0,6498.0,0.886888,1974,181
00_10_09_to_00_10_40,train,seaside,1920x1080,761,none,666.0,649.0,117.0,55.0,6435.0,0.783217,1714,132
00_10_09_to_00_10_40,train,seaside,1920x1080,762,none,676.0,648.0,119.0,53.0,6307.0,0.981132,2109,162
00_10_09_to_00_10_40,train,seaside,1920x1080,763,none,686.0,642.0,125.0,58.0,7250.0,0.899172,2274,113
00_10_09_to_00_10_40,train,seaside,1920x1080,764,none,694.0,635.0,130.0,60.0,7800.0,0.928077,2673,179
00_10_09_to_00_10_40,train,seaside,1920x1080,765,none,707.0,628.0,134.0,64.0,8576.0,0.946012,2939,614
00_10_09_to_00_10_40,train,seaside,1920x1080,766,none,718.0,620.0,141.0,69.0,9729.0,0.901943,3447,190
00_10_09_to_00_10_40,train,seaside,1920x1080,767,none,731.0,612.0,143.0,76.0,10868.0,0.908171,3781,66
00_10_09_to_00_10_40,train,seaside,1920x1080,768,none,746.0,604.0,147.0,79.0,11613.0,0.935848,3980,445
00_10_09_to_00_10_40,train,seaside,1920x1080,769,none,761.0,594.0,151.0,86.0,12986.0,0.923148,4369,192
00_10_09_to_00_10_40,train,seaside,1920x1080,770,none,779.0,586.0,151.0,86.0,12986.0,0.993377,4488,183
00_10_09_to_00_10_40,train,seaside,1920x1080,771,none,791.0,577.0,162.0,93.0,15066.0,0.913978,4886,208
00_10_09_to_00_10_40,train,seaside,1920x1080,772,none,809.0,568.0,162.0,93.0,15066.0,0.964821,4994,188
00_10_09_to_00_10_40,train,seaside,1920x1080,773,none,825.0,559.0,176.0,100.0,17600.0,0.88733,5402,106
00_10_09_to_00_10_40,train,seaside,1920x1080,774,none,843.0,548.0,176.0,104.0,18304.0,0.928486,5569,309
00_10_09_to_00_10_40,train,seaside,1920x1080,775,none,863.0,539.0,176.0,104.0,18304.0,0.954545,5807,98
00_10_09_to_00_10_40,train,seaside,1920x1080,776,none,879.0,527.0,178.0,110.0,19580.0,0.948723,6334,169
00_10_09_to_00_10_40,train,seaside,1920x1080,777,none,899.0,516.0,181.0,113.0,20453.0,0.96602,6459,450
00_10_09_to_00_10_40,train,seaside,1920x1080,778,none,920.0,507.0,181.0,113.0,20453.0,1.0,7105,192
00_10_09_to_00_10_40,train,seaside,1920x1080,779,none,932.0,496.0,194.0,120.0,23280.0,0.944845,7323,229
00_10_09_to_00_10_40,train,seaside,1920x1080,780,none,949.0,484.0,200.0,125.0,25000.0,0.93208,7599,290
00_10_09_to_00_10_40,train,seaside,1920x1080,781,none,969.0,474.0,204.0,126.0,25704.0,0.965686,8117,210
00_10_09_to_00_10_40,train,seaside,1920x1080,782,none,985.0,461.0,209.0,136.0,28424.0,0.93808,8631,106
00_10_09_to_00_10_40,train,seaside,1920x1080,783,none,1006.0,452.0,209.0,136.0,28424.0,0.968583,9246,813
00_10_09_to_00_10_40,train,seaside,1920x1080,784,none,1022.0,441.0,220.0,142.0,31240.0,0.932074,9778,230
00_10_09_to_00_10_40,train,seaside,1920x1080,785,none,1038.0,432.0,220.0,142.0,31240.0,0.96799,10148,239
00_10_09_to_00_10_40,train,seaside,1920x1080,786,none,1055.0,421.0,225.0,153.0,34425.0,0.947974,10813,289
00_10_09_to_00_10_40,train,seaside,1920x1080,787,none,1068.0,413.0,232.0,154.0,35728.0,0.946708,10956,218
00_10_09_to_00_10_40,train,seaside,1920x1080,788,none,1083.0,404.0,233.0,158.0,36814.0,0.953768,11860,268
00_10_09_to_00_10_40,train,seaside,1920x1080,789,none,1098.0,398.0,239.0,159.0,38001.0,0.962633,12219,363
00_10_09_to_00_10_40,train,seaside,1920x1080,790,none,1111.0,394.0,244.0,168.0,40992.0,0.940574,13360,262
00_10_09_to_00_10_40,train,seaside,1920x1080,791,none,1126.0,388.0,244.0,168.0,40992.0,0.962285,13226,278
00_10_09_to_00_10_40,train,seaside,1920x1080,792,none,1134.0,386.0,255.0,176.0,44880.0,0.922794,14094,255
00_10_09_to_00_10_40,train,seaside,1920x1080,793,none,1150.0,382.0,255.0,176.0,44880.0,0.947059,14583,241
00_10_09_to_00_10_40,train,seaside,1920x1080,794,none,1153.0,388.0,266.0,175.0,46550.0,0.939936,14335,259
00_10_09_to_00_10_40,train,seaside,1920x1080,795,none,1162.0,388.0,266.0,175.0,46550.0,0.937143,14937,1333
00_10_09_to_00_10_40,train,seaside,1920x1080,796,none,1165.0,389.0,277.0,178.0,49306.0,0.924654,15198,224
00_10_09_to_00_10_40,train,seaside,1920x1080,797,none,1169.0,395.0,288.0,178.0,51264.0,0.912141,15843,315
00_10_09_to_00_10_40,train,seaside,1920x1080,798,none,1175.0,403.0,288.0,178.0,51264.0,0.91495,15361,266
00_10_09_to_00_10_40,train,seaside,1920x1080,799,none,1176.0,409.0,294.0,177.0,52038.0,0.911507,15804,263
00_10_09_to_00_10_40,train,seaside,1920x1080,800,none,1176.0,417.0,300.0,173.0,51900.0,0.906358,14918,263
00_10_09_to_00_10_40,train,seaside,1920x1080,801,none,1179.0,425.0,300.0,173.0,51900.0,0.912948,15743,234
00_10_09_to_00_10_40,train,seaside,1920x1080,802,none,1179.0,431.0,306.0,175.0,53550.0,0.888347,15264,146
00_10_09_to_00_10_40,train,seaside,1920x1080,803,none,1183.0,440.0,306.0,175.0,53550.0,0.88282,15210,282
00_10_09_to_00_10_40,train,seaside,1920x1080,804,none,1179.0,456.0,312.0,166.0,51792.0,0.918791,15194,389
00_10_09_to_00_10_40,train,seaside,1920x1080,805,none,1181.0,463.0,312.0,166.0,51792.0,0.900989,14840,154
00_10_09_to_00_10_40,train,seaside,1920x1080,806,none,1176.0,475.0,316.0,159.0,50244.0,0.931176,14689,287
00_10_09_to_00_10_40,train,seaside,1920x1080,807,none,1176.0,487.0,323.0,155.0,50065.0,0.918606,14569,273
00_10_09_to_00_10_40,train,seaside,1920x1080,808,none,1166.0,499.0,326.0,150.0,48900.0,0.927014,14479,254
00_10_09_to_00_10_40,train,seaside,1920x1080,809,none,1163.0,508.0,334.0,156.0,52104.0,0.893866,13760,269
00_10_09_to_00_10_40,train,seaside,1920x1080,810,none,1165.0,520.0,334.0,156.0,52104.0,0.887149,13991,1294
00_10_09_to_00_10_40,train,seaside,1920x1080,811,none,1163.0,529.0,334.0,156.0,52104.0,0.865193,13631,243
00_10_09_to_00_10_40,train,seaside,1920x1080,812,none,1157.0,538.0,334.0,156.0,52104.0,0.870567,13490,275
00_10_09_to_00_10_40,train,seaside,1920x1080,813,none,1157.0,550.0,334.0,156.0,52104.0,0.87594,13453,204
00_10_09_to_00_10_40,train,seaside,1920x1080,814,none,1155.0,560.0,334.0,156.0,52104.0,0.8598,13567,240
00_10_09_to_00_10_40,train,seaside,1920x1080,815,none,1155.0,572.0,334.0,156.0,52104.0,0.843544,13302,232
00_10_09_to_00_10_40,train,seaside,1920x1080,816,none,1153.0,581.0,334.0,156.0,52104.0,0.848687,13152,219
00_10_09_to_00_10_40,train,seaside,1920x1080,817,none,1147.0,591.0,334.0,156.0,52104.0,0.818363,12927,211
00_10_09_to_00_10_40,train,seaside,1920x1080,818,none,1147.0,596.0,334.0,156.0,52104.0,0.827173,13182,218
00_10_09_to_00_10_40,train,seaside,1920x1080,819,none,1145.0,616.0,343.0,146.0,50078.0,0.847498,13124,201
00_10_09_to_00_10_40,train,seaside,1920x1080,820,none,1143.0,626.0,343.0,146.0,50078.0,0.85265,13111,213
00_10_09_to_00_10_40,train,seaside,1920x1080,821,none,1144.0,636.0,343.0,146.0,50078.0,0.848596,12797,212
00_10_09_to_00_10_40,train,seaside,1920x1080,822,none,1144.0,648.0,343.0,146.0,50078.0,0.843484,12269,188
00_10_09_to_00_10_40,train,seaside,1920x1080,823,none,1142.0,660.0,340.0,142.0,48280.0,0.884403,12465,211
00_10_09_to_00_10_40,train,seaside,1920x1080,824,none,1143.0,669.0,340.0,142.0,48280.0,0.874896,12236,231
00_10_09_to_00_10_40,train,seaside,1920x1080,825,none,1141.0,676.0,340.0,142.0,48280.0,0.900829,12412,236
00_10_09_to_00_10_40,train,seaside,1920x1080,826,none,1144.0,683.0,340.0,142.0,48280.0,0.924234,12581,186
00_10_09_to_00_10_40,train,seaside,1920x1080,827,none,1144.0,694.0,340.0,142.0,48280.0,0.910439,12088,110
00_10_09_to_00_10_40,train,seaside,1920x1080,828,none,1149.0,700.0,340.0,142.0,48280.0,0.925601,12217,451
00_10_09_to_00_10_40,train,seaside,1920x1080,829,none,1147.0,711.0,340.0,142.0,48280.0,0.876885,11405,202
00_10_09_to_00_10_40,train,seaside,1920x1080,830,none,1150.0,717.0,343.0,148.0,50764.0,0.889567,11661,220
00_10_09_to_00_10_40,train,seaside,1920x1080,831,none,1152.0,727.0,343.0,148.0,50764.0,0.892207,12009,202
00_10_09_to_00_10_40,train,seaside,1920x1080,832,none,1155.0,733.0,343.0,148.0,50764.0,0.914881,12598,205
00_10_09_to_00_10_40,train,seaside,1920x1080,833,none,1162.0,743.0,343.0,148.0,50764.0,0.905524,12338,122
00_10_09_to_00_10_40,train,seaside,1920x1080,834,none,1165.0,750.0,343.0,148.0,50764.0,0.913561,12308,254
00_10_09_to_00_10_40,train,seaside,1920x1080,835,none,1166.0,760.0,343.0,148.0,50764.0,0.913561,12454,231
00_10_09_to_00_10_40,train,seaside,1920x1080,836,none,1170.0,766.0,343.0,148.0,50764.0,0.913561,12479,118
00_10_09_to_00_10_40,train,seaside,1920x1080,837,none,1172.0,772.0,354.0,154.0,54516.0,0.863159,12559,347
00_10_09_to_00_10_40,train,seaside,1920x1080,838,none,1178.0,780.0,354.0,154.0,54516.0,0.883447,12596,189
00_10_09_to_00_10_40,train,seaside,1920x1080,839,none,1182.0,790.0,354.0,154.0,54516.0,0.879558,13042,213
00_10_09_to_00_10_40,train,seaside,1920x1080,840,none,1192.0,798.0,354.0,154.0,54516.0,0.88851,13305,672
00_10_09_to_00_10_40,train,seaside,1920x1080,841,none,1196.0,802.0,354.0,154.0,54516.0,0.88961,12943,169
00_10_09_to_00_10_40,train,seaside,1920x1080,842,none,1198.0,812.0,363.0,154.0,55902.0,0.86852,13337,136
00_10_09_to_00_10_40,train,seaside,1920x1080,843,none,1204.0,820.0,363.0,154.0,55902.0,0.877357,13371,331
00_10_09_to_00_10_40,train,seaside,1920x1080,844,none,1214.0,830.0,363.0,154.0,55902.0,0.895138,13505,216
00_10_09_to_00_10_40,train,seaside,1920x1080,845,none,1218.0,838.0,363.0,154.0,55902.0,0.884709,14093,236
00_10_09_to_00_10_40,train,seaside,1920x1080,846,none,1226.0,846.0,367.0,150.0,55050.0,0.909973,14032,189
00_10_09_to_00_10_40,train,seaside,1920x1080,847,none,1232.0,854.0,367.0,150.0,55050.0,0.928247,14330,116
00_10_09_to_00_10_40,train,seaside,1920x1080,848,none,1240.0,860.0,367.0,150.0,55050.0,0.933333,14274,102
00_10_09_to_00_10_40,train,seaside,1920x1080,849,none,1242.0,862.0,378.0,154.0,58212.0,0.874768,14130,651
00_10_09_to_00_10_40,train,seaside,1920x1080,850,none,1250.0,866.0,378.0,154.0,58212.0,0.87549,14498,227
00_10_09_to_00_10_40,train,seaside,1920x1080,851,none,1265.0,863.0,378.0,154.0,58212.0,0.881107,14495,240
00_10_09_to_00_10_40,train,seaside,1920x1080,852,none,1271.0,863.0,378.0,154.0,58212.0,0.88188,14580,222
00_10_09_to_00_10_40,train,seaside,1920x1080,853,none,1272.0,864.0,385.0,152.0,58520.0,0.900222,14887,225
00_10_09_to_00_10_40,train,seaside,1920x1080,854,none,1282.0,855.0,385.0,152.0,58520.0,0.893746,14897,203
00_10_09_to_00_10_40,train,seaside,1920x1080,855,none,1286.0,844.0,385.0,152.0,58520.0,0.88961,15221,680
00_10_09_to_00_10_40,train,seaside,1920x1080,856,none,1299.0,833.0,385.0,152.0,58520.0,0.896104,15155,190
00_10_09_to_00_10_40,train,seaside,1920x1080,857,none,1301.0,811.0,385.0,152.0,58520.0,0.887765,15187,111
00_10_09_to_00_10_40,train,seaside,1920x1080,858,none,1307.0,802.0,394.0,155.0,61070.0,0.863681,14870,327
00_10_09_to_00_10_40,train,seaside,1920x1080,859,none,1313.0,777.0,394.0,155.0,61070.0,0.872245,15283,198
00_10_09_to_00_10_40,train,seaside,1920x1080,860,none,1326.0,761.0,394.0,155.0,61070.0,0.878566,15461,111
00_10_09_to_00_10_40,train,seaside,1920x1080,861,none,1328.0,741.0,397.0,152.0,60344.0,0.913612,15635,338
00_10_09_to_00_10_40,train,seaside,1920x1080,862,none,1334.0,719.0,397.0,152.0,60344.0,0.909452,15729,192
00_10_09_to_00_10_40,train,seaside,1920x1080,863,none,1342.0,690.0,397.0,152.0,60344.0,0.918285,15786,239
00_10_09_to_00_10_40,train,seaside,1920x1080,864,none,1350.0,665.0,397.0,152.0,60344.0,0.914093,16757,195
00_10_09_to_00_10_40,train,seaside,1920x1080,865,none,1358.0,634.0,397.0,152.0,60344.0,0.922958,17023,253
00_10_09_to_00_10_40,train,seaside,1920x1080,866,none,1364.0,614.0,397.0,152.0,60344.0,0.93842,17880,211
00_10_09_to_00_10_40,train,seaside,1920x1080,867,none,1366.0,576.0,397.0,152.0,60344.0,0.949142,18191,220
00_10_09_to_00_10_40,train,seaside,1920x1080,868,none,1379.0,551.0,397.0,152.0,60344.0,0.980263,18312,205
00_10_09_to_00_10_40,train,seaside,1920x1080,869,none,1381.0,520.0,397.0,152.0,60344.0,0.980263,18963,238
00_10_09_to_00_10_40,train,seaside,1920x1080,870,none,1385.0,482.0,410.0,157.0,64370.0,0.966537,19684,275
00_10_09_to_00_10_40,train,seaside,1920x1080,871,none,1391.0,449.0,410.0,157.0,64370.0,0.992683,20993,256
00_10_09_to_00_10_40,train,seaside,1920x1080,872,none,1393.0,411.0,413.0,165.0,68145.0,0.995157,22080,252
00_10_09_to_00_10_40,train,seaside,1920x1080,873,none,1396.0,371.0,415.0,172.0,71380.0,0.97072,23196,347
00_10_09_to_00_10_40,train,seaside,1920x1080,874,none,1407.0,333.0,411.0,181.0,74391.0,0.975521,24773,281
00_10_09_to_00_10_40,train,seaside,1920x1080,875,none,1413.0,297.0,411.0,181.0,74391.0,0.966851,24811,287
00_10_09_to_00_10_40,train,seaside,1920x1080,876,none,1418.0,264.0,407.0,191.0,77737.0,0.968586,24532,262
00_10_09_to_00_10_40,train,seaside,1920x1080,877,none,1425.0,233.0,405.0,194.0,78570.0,0.974227,24609,308
00_10_09_to_00_10_40,train,seaside,1920x1080,878,none,1425.0,206.0,405.0,194.0,78570.0,0.96995,25862,183
00_10_09_to_00_10_40,train,seaside,1920x1080,879,none,1434.0,178.0,401.0,202.0,81002.0,0.967951,25933,384
00_10_09_to_00_10_40,train,seaside,1920x1080,880,none,1438.0,156.0,401.0,202.0,81002.0,0.975322,27129,313
00_10_09_to_00_10_40,train,seaside,1920x1080,881,none,1447.0,131.0,399.0,213.0,84987.0,0.964524,27226,213
00_10_09_to_00_10_40,train,seaside,1920x1080,882,none,1455.0,115.0,399.0,213.0,84987.0,0.992811,27510,382
00_10_09_to_00_10_40,train,seaside,1920x1080,883,none,1462.0,91.0,337.0,222.0,74814.0,0.963964,28258,334
00_10_09_to_00_10_40,train,seaside,1920x1080,884,none,1468.0,73.0,337.0,222.0,74814.0,0.962721,28222,327
00_10_09_to_00_10_40,train,seaside,1920x1080,885,none,1479.0,73.0,314.0,209.0,65626.0,1.0,29504,358
00_10_09_to_00_10_40,train,seaside,1920x1080,886,none,1479.0,73.0,314.0,209.0,65626.0,0.936991,29317,318
00_10_09_to_00_10_40,train,seaside,1920x1080,887,none,1479.0,71.0,315.0,188.0,59220.0,0.95873,30821,225
00_10_09_to_00_10_40,train,seaside,1920x1080,888,none,1488.0,76.0,315.0,173.0,54495.0,0.961905,30454,590
00_10_09_to_00_10_40,train,seaside,1920x1080,889,none,1501.0,69.0,302.0,168.0,50736.0,0.980132,31263,370
00_10_09_to_00_10_40,train,seaside,1920x1080,890,none,1505.0,76.0,300.0,149.0,44700.0,0.963333,31063,343
00_10_09_to_00_10_40,train,seaside,1920x1080,891,none,1516.0,73.0,287.0,144.0,41328.0,0.972125,29913,295
00_10_09_to_00_10_40,train,seaside,1920x1080,892,none,1525.0,73.0,280.0,140.0,39200.0,0.967857,29574,322
00_10_09_to_00_10_40,train,seaside,1920x1080,893,none,1536.0,71.0,269.0,138.0,37122.0,0.963526,27999,195
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,0,none,1922.0,59.0,41.0,39.0,1599.0,1.0,8294400,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,1,none,1922.0,59.0,41.0,39.0,1599.0,1.0,8294400,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,2,none,1922.0,60.0,41.0,39.0,1599.0,1.0,7831379,3491
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,3,none,1922.0,61.0,41.0,39.0,1599.0,1.0,7830855,3490
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,4,none,1922.0,62.0,41.0,39.0,1599.0,0.0,1,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,5,none,1922.0,63.0,41.0,39.0,1599.0,0.0,2,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,6,none,1923.0,59.0,41.0,39.0,1599.0,0.0,2,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,7,none,1922.0,60.0,41.0,39.0,1599.0,0.0,2,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,8,none,1922.0,58.0,41.0,39.0,1599.0,0.0,2,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,9,none,1921.0,58.0,41.0,39.0,1599.0,0.0,1,15
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,10,none,1923.0,67.0,41.0,39.0,1599.0,0.786742,553,12027
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,11,none,1926.0,73.0,41.0,38.0,1558.0,0.853659,733,27153
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,12,none,1929.0,79.0,41.0,38.0,1558.0,0.854942,809,30147
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,13,none,1932.0,86.0,41.0,37.0,1517.0,0.853659,769,25046
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,14,none,1935.0,92.0,41.0,37.0,1517.0,0.613052,321,28258
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,15,none,1939.0,99.0,41.0,36.0,1476.0,0.628726,295,27089
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,16,none,1942.0,105.0,41.0,36.0,1476.0,0.54607,289,22859
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,17,none,1945.0,111.0,41.0,35.0,1435.0,0.464808,257,21984
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,18,none,1945.0,119.0,41.0,35.0,1435.0,0.44878,276,18940
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,19,none,1951.0,124.0,41.0,34.0,1394.0,0.527977,296,16076
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,20,none,1955.0,131.0,41.0,34.0,1394.0,0.457676,264,26063
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,21,none,1960.0,137.0,40.0,33.0,1320.0,0.466667,266,27410
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,22,none,1963.0,144.0,40.0,33.0,1320.0,0.483333,290,30161
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,23,none,1965.0,150.0,40.0,32.0,1280.0,0.377344,268,27023
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,24,none,1975.0,155.0,40.0,32.0,1280.0,0.54375,288,27817
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,25,none,1981.0,161.0,38.0,31.0,1178.0,0.590832,290,25283
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,26,none,1986.0,167.0,39.0,31.0,1209.0,0.599669,349,23767
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,27,none,1991.0,173.0,39.0,30.0,1170.0,0.574359,337,23088
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,28,none,1994.0,180.0,39.0,30.0,1170.0,0.574359,342,20750
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,29,none,2000.0,185.0,39.0,29.0,1131.0,0.636605,359,18632
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,30,none,2005.0,191.0,39.0,29.0,1131.0,0.488064,300,17294
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,31,none,2013.0,195.0,39.0,29.0,1131.0,0.636605,347,21958
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,32,none,2016.0,199.0,39.0,29.0,1131.0,0.603006,342,20638
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,33,none,2021.0,204.0,39.0,29.0,1131.0,0.603006,347,21009
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,34,none,2026.0,209.0,39.0,29.0,1131.0,0.583554,333,18629
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,35,none,2033.0,213.0,39.0,29.0,1131.0,0.594164,322,17468
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,36,none,2042.0,219.0,39.0,29.0,1131.0,0.575597,321,17447
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,37,none,2045.0,222.0,39.0,29.0,1131.0,0.622458,323,15672
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,38,none,2055.0,227.0,39.0,29.0,1131.0,0.565871,316,15156
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,39,none,2061.0,231.0,39.0,29.0,1131.0,0.565871,320,14754
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,40,none,2067.0,236.0,39.0,29.0,1131.0,0.520778,308,13803
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,41,none,2075.0,240.0,39.0,28.0,1092.0,0.539377,307,14196
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,42,none,2082.0,243.0,39.0,28.0,1092.0,0.567766,319,14169
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,43,none,2091.0,247.0,39.0,27.0,1053.0,0.559354,303,13381
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,44,none,2097.0,250.0,39.0,27.0,1053.0,0.577398,296,15290
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,45,none,2106.0,254.0,39.0,27.0,1053.0,0.577398,300,15196
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,46,none,2112.0,258.0,39.0,26.0,1014.0,0.599606,307,16029
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,47,none,2121.0,261.0,39.0,26.0,1014.0,0.61144,297,14504
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,48,none,2127.0,264.0,39.0,25.0,975.0,0.635897,281,14769
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,49,none,2136.0,268.0,39.0,25.0,975.0,0.604103,285,13394
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,50,none,2142.0,271.0,39.0,25.0,975.0,0.615385,291,13504
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,51,none,2151.0,273.0,39.0,25.0,975.0,0.62359,312,13732
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,52,none,2160.0,275.0,39.0,25.0,975.0,0.635897,300,12800
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,53,none,2169.0,277.0,39.0,25.0,975.0,0.604103,308,12516
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,54,none,2178.0,279.0,39.0,25.0,975.0,0.65641,300,12284
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,55,none,2187.0,282.0,39.0,26.0,1014.0,0.631164,314,16080
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,56,none,2196.0,283.0,39.0,26.0,1014.0,0.56213,280,15363
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,57,none,2205.0,285.0,39.0,26.0,1014.0,0.580868,289,15918
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,58,none,2214.0,289.0,39.0,26.0,1014.0,0.591716,305,14545
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,59,none,2223.0,289.0,39.0,26.0,1014.0,0.580868,289,14568
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,60,none,2233.0,291.0,39.0,27.0,1053.0,0.433048,261,14638
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,61,none,2242.0,292.0,38.0,26.0,988.0,0.465587,272,13458
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,62,none,2252.0,293.0,38.0,26.0,988.0,0.62753,290,13621
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,63,none,2262.0,294.0,38.0,26.0,988.0,0.647773,299,13599
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,64,none,2272.0,296.0,38.0,25.0,950.0,0.673684,293,12832
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,65,none,2281.0,298.0,38.0,25.0,950.0,0.64,291,13394
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,66,none,2292.0,298.0,38.0,25.0,950.0,0.48,255,13409
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,67,none,2302.0,300.0,38.0,24.0,912.0,0.651316,282,12899
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,68,none,2312.0,301.0,38.0,24.0,912.0,0.708333,291,14107
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,69,none,2322.0,302.0,38.0,24.0,912.0,0.526316,242,14123
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,70,none,2332.0,304.0,38.0,24.0,912.0,0.745614,267,14910
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,71,none,2343.0,304.0,38.0,23.0,874.0,0.73913,262,13664
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,72,none,2354.0,304.0,38.0,23.0,874.0,0.73913,266,13995
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,73,none,2365.0,304.0,38.0,23.0,874.0,0.473684,220,13203
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,74,none,2376.0,305.0,38.0,23.0,874.0,0.661327,240,13763
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,75,none,2387.0,305.0,38.0,23.0,874.0,0.73913,249,13816
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,76,none,2395.0,306.0,38.0,23.0,874.0,0.659039,237,13089
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,77,none,2409.0,306.0,38.0,23.0,874.0,0.73913,240,12584
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,78,none,2420.0,306.0,38.0,23.0,874.0,0.76087,260,12418
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,79,none,2431.0,306.0,38.0,23.0,874.0,0.700229,226,15038
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,80,none,2442.0,307.0,38.0,23.0,874.0,0.76087,230,14480
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,81,none,2453.0,306.0,38.0,22.0,836.0,0.62799,220,15152
