video,split,scene,resolution,variant,frames_processed,bin_lo,bin_hi,count
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,165164.6123,176500.229,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,176500.229,188613.8343,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,7761697.357,8294400.0,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.0,1.0686,7731833
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.9421,2.0754,2691539
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2.8924,3.0909,1371153
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3.7719,4.0308,885263
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4.919,5.2566,596995
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5.6174,6.0029,437289
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6.8552,7.3257,330352
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7.8285,8.3657,257225
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8.9399,9.5535,205601
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9.5535,10.2091,167698
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10.9098,11.6586,138991
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11.6586,12.4587,116372
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12.4587,13.3138,100216
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13.3138,14.2276,85736
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14.2276,15.204,74016
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,15.204,16.2475,64570
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16.2475,17.3626,56705
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,17.3626,18.5543,49401
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18.5543,19.8277,45190
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,19.8277,21.1885,76516
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,21.1885,22.6427,32773
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,22.6427,24.1967,57206
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,24.1967,25.8574,24753
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,25.8574,27.6321,43387
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,27.6321,29.5285,37181
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,29.5285,31.5551,32032
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,31.5551,33.7208,27215
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,33.7208,36.0352,34775
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,36.0352,38.5083,19804
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,38.5083,41.1513,25948
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,41.1513,43.9756,15266
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,43.9756,46.9937,20060
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,46.9937,50.219,22333
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,50.219,53.6656,14301
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,53.6656,57.3488,16603
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,57.3488,61.2848,13970
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,61.2848,65.4909,12296
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,65.4909,69.9857,10694
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,69.9857,74.789,11376
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,74.789,79.9219,9683
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,79.9219,85.4071,9724
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,85.4071,91.2688,8354
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,91.2688,97.5328,7164
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,97.5328,104.2267,7116
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,104.2267,111.38,6072
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,111.38,119.0243,5816
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,119.0243,127.1932,5062
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,127.1932,135.9227,4278
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,135.9227,145.2514,4662
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,145.2514,155.2203,4040
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,155.2203,165.8734,3447
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,165.8734,177.2577,3381
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,177.2577,189.4233,3036
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,189.4233,202.4238,2776
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,202.4238,216.3166,2540
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,216.3166,231.1629,2194
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,231.1629,247.0282,2070
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,247.0282,263.9823,1883
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,263.9823,282.1,1987
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,282.1,301.4611,1636
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,301.4611,322.1511,1529
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,322.1511,344.261,1484
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,344.261,367.8884,1432
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,367.8884,393.1374,1331
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,393.1374,420.1193,1291
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,420.1193,448.953,1209
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,448.953,479.7657,1114
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,479.7657,512.6931,1097
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,512.6931,547.8803,980
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,547.8803,585.4826,928
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,585.4826,625.6656,804
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,625.6656,668.6064,749
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,668.6064,714.4944,681
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,714.4944,763.5317,662
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,763.5317,815.9346,657
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,815.9346,871.934,670
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,871.934,931.7768,578
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,931.7768,995.7267,505
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,995.7267,1064.0657,478
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1064.0657,1137.0949,516
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1137.0949,1215.1362,473
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1215.1362,1298.5337,434
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1298.5337,1387.655,382
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1387.655,1482.8929,335
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1482.8929,1584.6671,294
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1584.6671,1693.4264,260
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1693.4264,1809.65,243
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1809.65,1933.8503,217
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1933.8503,2066.5748,239
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2066.5748,2208.4085,254
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2208.4085,2359.9765,183
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2359.9765,2521.9469,209
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2521.9469,2695.0338,202
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2695.0338,2880.0,151
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2880.0,3077.6608,176
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3077.6608,3288.8876,156
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3288.8876,3514.6113,172
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3514.6113,3755.8269,207
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3755.8269,4013.5977,149
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4013.5977,4289.0599,150
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4289.0599,4583.4277,166
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4583.4277,4897.9986,117
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4897.9986,5234.1592,123
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5234.1592,5593.3912,78
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5593.3912,5977.2781,65
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5977.2781,6387.5121,74
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6387.5121,6825.9013,46
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6825.9013,7294.3782,35
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7294.3782,7795.0077,31
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7795.0077,8329.9965,24
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8329.9965,8901.7028,18
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8901.7028,9512.6466,13
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9512.6466,10165.5208,12
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10165.5208,10863.2032,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10863.2032,11608.7691,7
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11608.7691,12405.5049,5
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12405.5049,13256.9224,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13256.9224,14166.7746,3
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14166.7746,15139.0721,3
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16178.1004,17288.4396,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,17288.4396,18474.9839,3
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18474.9839,19742.9633,11
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,19742.9633,21097.967,11
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,21097.967,22545.9677,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7761697.357,8294400.0,4
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1.0,1.0625,652081
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1.9477,2.0694,213334
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,2.9768,3.1628,104459
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,3.7934,4.0304,61484
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,4.8341,5.1361,40176
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,5.7979,6.1601,28157
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,6.9539,7.3884,20741
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,7.85,8.3404,15894
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,8.8615,9.4152,12656
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,9.4152,10.0034,9985
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,10.6284,11.2924,8610
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,11.998,12.7476,7078
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,12.7476,13.544,6506
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,13.544,14.3902,5427
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,14.3902,15.2892,4571
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,15.2892,16.2445,4159
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,16.2445,17.2594,3552
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,17.2594,18.3377,3084
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,18.3377,19.4834,2907
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,19.4834,20.7007,2652
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,20.7007,21.994,2690
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,21.994,23.3681,4369
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,23.3681,24.8281,1933
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,24.8281,26.3793,3501
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,26.3793,28.0274,2856
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,28.0274,29.7785,1271
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,29.7785,31.639,2488
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,31.639,33.6157,2099
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,33.6157,35.7159,1763
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,35.7159,37.9473,1479
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,37.9473,40.3182,2090
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,40.3182,42.8372,1258
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,42.8372,45.5135,1866
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,45.5135,48.3571,1617
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,48.3571,51.3783,1469
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,51.3783,54.5883,1175
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,54.5883,57.9988,1042
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,57.9988,61.6224,1277
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,61.6224,65.4724,983
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,65.4724,69.563,944
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,69.563,73.9091,778
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,73.9091,78.5267,919
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,78.5267,83.4329,715
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,83.4329,88.6455,678
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,88.6455,94.1839,745
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,94.1839,100.0682,562
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,100.0682,106.3202,534
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,106.3202,112.9628,578
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,112.9628,120.0205,623
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,120.0205,127.519,401
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,127.519,135.4861,335
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,135.4861,143.9509,438
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,143.9509,152.9446,425
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,152.9446,162.5001,349
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,162.5001,172.6527,295
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,172.6527,183.4396,320
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,183.4396,194.9004,331
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,194.9004,207.0773,363
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,207.0773,220.0149,356
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,220.0149,233.7609,267
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,233.7609,248.3657,310
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,248.3657,263.8829,235
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,263.8829,280.3696,315
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,280.3696,297.8864,218
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,297.8864,316.4975,210
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,316.4975,336.2714,241
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,336.2714,357.2808,217
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,357.2808,379.6028,213
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,379.6028,403.3193,184
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,403.3193,428.5177,155
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,428.5177,455.2903,126
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,455.2903,483.7357,131
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,483.7357,513.9582,214
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,513.9582,546.069,256
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,546.069,580.1859,197
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,580.1859,616.4344,219
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,616.4344,654.9476,80
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,654.9476,695.867,93
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,695.867,739.3429,51
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,739.3429,785.5351,94
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,785.5351,834.6133,95
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,834.6133,886.7577,126
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,886.7577,942.16,114
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,942.16,1001.0237,104
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1001.0237,1063.565,103
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1063.565,1130.0138,83
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1130.0138,1200.6141,82
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1200.6141,1275.6253,80
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1275.6253,1355.323,22
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1440.0,1529.9674,30
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1529.9674,1625.5557,24
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1625.5557,1727.1162,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1835.0219,1949.6692,2
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1951665.1031,2073600.0,4
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,1.0,1.0686,33552491
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,1.9421,2.0754,10306034
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,2.8924,3.0909,4881106
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,3.7719,4.0308,2902914
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,4.919,5.2566,1876303
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,5.6174,6.0029,1302523
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,6.8552,7.3257,941237
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,7.8285,8.3657,709003
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,8.9399,9.5535,548939
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,9.5535,10.2091,434678
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,10.9098,11.6586,350102
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,11.6586,12.4587,288643
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,12.4587,13.3138,240035
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,13.3138,14.2276,202551
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,14.2276,15.204,171933
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,15.204,16.2475,148795
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,16.2475,17.3626,129744
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,17.3626,18.5543,112643
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,18.5543,19.8277,99414
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,19.8277,21.1885,166476
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,21.1885,22.6427,70397
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,22.6427,24.1967,121253
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,24.1967,25.8574,52296
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,25.8574,27.6321,91677
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,27.6321,29.5285,77638
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,29.5285,31.5551,66577
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,31.5551,33.7208,56960
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,33.7208,36.0352,72348
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,36.0352,38.5083,40870
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,38.5083,41.1513,53050
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,41.1513,43.9756,31392
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,43.9756,46.9937,40720
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,46.9937,50.219,45852
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,50.219,53.6656,29688
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,53.6656,57.3488,34402
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,57.3488,61.2848,29354
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,61.2848,65.4909,25402
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,65.4909,69.9857,22234
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,69.9857,74.789,23879
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,74.789,79.9219,20791
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,79.9219,85.4071,21486
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,85.4071,91.2688,18678
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,91.2688,97.5328,16250
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,97.5328,104.2267,16802
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,104.2267,111.38,14546
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,111.38,119.0243,14714
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,119.0243,127.1932,12963
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,127.1932,135.9227,11283
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,135.9227,145.2514,12780
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,145.2514,155.2203,10841
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,155.2203,165.8734,9745
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,165.8734,177.2577,9890
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,177.2577,189.4233,8632
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,189.4233,202.4238,8198
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,202.4238,216.3166,7910
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,216.3166,231.1629,7738
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,231.1629,247.0282,7281
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,247.0282,263.9823,6676
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,263.9823,282.1,6933
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,282.1,301.4611,6044
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,301.4611,322.1511,6218
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,322.1511,344.261,5903
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,344.261,367.8884,5690
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,367.8884,393.1374,5834
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,393.1374,420.1193,5295
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,420.1193,448.953,5007
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,448.953,479.7657,4834
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,479.7657,512.6931,4825
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,512.6931,547.8803,4556
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,547.8803,585.4826,4543
