video,split,track_id,frame,fps,associated,dx,dy,displacement_px,displacement_per_s,displacement_over_size
2019_10_16_C0003_1700_matrice,train,0,507,25.0,False,-6.0,-1.0,6.0828,152.0691,0.143372
2019_10_16_C0003_1700_matrice,train,0,508,25.0,False,-7.0,-1.0,7.0711,176.7767,0.166667
2019_10_16_C0003_1700_matrice,train,0,509,25.0,False,-6.0,-0.5,6.0208,150.5199,0.141912
2019_10_16_C0003_1700_matrice,train,0,510,25.0,False,-5.0,-1.5,5.2202,130.5038,0.121366
2019_10_16_C0003_1700_matrice,train,0,511,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,512,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,513,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,514,25.0,False,-5.0,0.0,5.0,125.0,0.117851
2019_10_16_C0003_1700_matrice,train,0,515,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,516,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,517,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,518,25.0,False,-5.0,-1.0,5.099,127.4755,0.120185
2019_10_16_C0003_1700_matrice,train,0,519,25.0,False,-5.0,0.0,5.0,125.0,0.117851
2019_10_16_C0003_1700_matrice,train,0,520,25.0,False,-5.0,-1.5,5.2202,130.5038,0.12304
2019_10_16_C0003_1700_matrice,train,0,521,25.0,False,-4.0,-1.0,4.1231,103.0776,0.098561
2019_10_16_C0003_1700_matrice,train,0,522,25.0,False,-4.0,-1.0,4.1231,103.0776,0.098561
2019_10_16_C0003_1700_matrice,train,0,523,25.0,False,-4.0,-1.5,4.272,106.8,0.10212
2019_10_16_C0003_1700_matrice,train,0,524,25.0,False,-4.0,-1.0,4.1231,103.0776,0.1
2019_10_16_C0003_1700_matrice,train,0,525,25.0,False,-4.0,-1.0,4.1231,103.0776,0.1
2019_10_16_C0003_1700_matrice,train,0,526,25.0,False,-4.0,-1.5,4.272,106.8,0.103611
2019_10_16_C0003_1700_matrice,train,0,527,25.0,False,-4.0,-1.0,4.1231,103.0776,0.101504
2019_10_16_C0003_1700_matrice,train,0,528,25.0,False,-4.0,-1.0,4.1231,103.0776,0.101504
2019_10_16_C0003_1700_matrice,train,0,529,25.0,False,-4.0,0.0,4.0,100.0,0.098473
2019_10_16_C0003_1700_matrice,train,0,530,25.0,False,-4.0,-3.0,5.0,125.0,0.123091
2019_10_16_C0003_1700_matrice,train,0,531,25.0,False,-3.0,-1.5,3.3541,83.8525,0.082572
2019_10_16_C0003_1700_matrice,train,0,532,25.0,False,-3.0,-2.0,3.6056,90.1388,0.087447
2019_10_16_C0003_1700_matrice,train,0,533,25.0,False,-3.0,-2.5,3.9051,97.6281,0.094713
2019_10_16_C0003_1700_matrice,train,0,534,25.0,False,-3.0,-1.5,3.3541,83.8525,0.080178
2019_10_16_C0003_1700_matrice,train,0,535,25.0,False,-3.0,-2.0,3.6056,90.1388,0.084984
2019_10_16_C0003_1700_matrice,train,0,536,25.0,False,-3.0,-2.5,3.9051,97.6281,0.092045
2019_10_16_C0003_1700_matrice,train,0,537,25.0,False,-3.0,-2.0,3.6056,90.1388,0.083827
2019_10_16_C0003_1700_matrice,train,0,538,25.0,False,-3.0,-1.5,3.3541,83.8525,0.077981
2019_10_16_C0003_1700_matrice,train,0,539,25.0,False,-3.0,-1.5,3.3541,83.8525,0.076948
2019_10_16_C0003_1700_matrice,train,0,540,25.0,False,-2.0,-3.0,3.6056,90.1388,0.08165
2019_10_16_C0003_1700_matrice,train,0,541,25.0,False,-2.0,-2.0,2.8284,70.7107,0.064051
2019_10_16_C0003_1700_matrice,train,0,542,25.0,False,-2.0,-3.0,3.6056,90.1388,0.08165
2019_10_16_C0003_1700_matrice,train,0,543,25.0,False,-1.0,-2.0,2.2361,55.9017,0.050637
2019_10_16_C0003_1700_matrice,train,0,544,25.0,False,-2.0,-2.0,2.8284,70.7107,0.064051
2019_10_16_C0003_1700_matrice,train,0,545,25.0,False,-2.0,-3.0,3.6056,90.1388,0.08165
2019_10_16_C0003_1700_matrice,train,0,546,25.0,False,-1.0,-2.0,2.2361,55.9017,0.050637
2019_10_16_C0003_1700_matrice,train,0,547,25.0,False,-2.0,-3.0,3.6056,90.1388,0.08165
2019_10_16_C0003_1700_matrice,train,0,548,25.0,False,-2.0,-2.0,2.8284,70.7107,0.064051
2019_10_16_C0003_1700_matrice,train,0,549,25.0,False,-1.0,-2.0,2.2361,55.9017,0.050637
2019_10_16_C0003_1700_matrice,train,0,550,25.0,False,-2.0,-3.5,4.0311,100.7782,0.091287
2019_10_16_C0003_1700_matrice,train,0,551,25.0,False,-2.0,-2.0,2.8284,70.7107,0.064889
2019_10_16_C0003_1700_matrice,train,0,552,25.0,False,-2.0,-3.0,3.6056,90.1388,0.082717
2019_10_16_C0003_1700_matrice,train,0,553,25.0,False,-1.0,-2.0,2.2361,55.9017,0.051299
2019_10_16_C0003_1700_matrice,train,0,554,25.0,False,-2.0,-3.0,3.6056,90.1388,0.082717
2019_10_16_C0003_1700_matrice,train,0,555,25.0,False,-2.0,-2.5,3.2016,80.0391,0.073449
2019_10_16_C0003_1700_matrice,train,0,556,25.0,False,-1.0,-3.0,3.1623,79.0569,0.073521
2019_10_16_C0003_1700_matrice,train,0,557,25.0,False,-2.0,-2.0,2.8284,70.7107,0.06576
2019_10_16_C0003_1700_matrice,train,0,558,25.0,False,-2.0,-3.0,3.6056,90.1388,0.083827
2019_10_16_C0003_1700_matrice,train,0,559,25.0,False,-1.0,-2.0,2.2361,55.9017,0.051988
2019_10_16_C0003_1700_matrice,train,0,560,25.0,False,-1.0,-3.5,3.6401,91.0014,0.08463
2019_10_16_C0003_1700_matrice,train,0,561,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,562,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,563,25.0,False,0.0,-2.0,2.0,50.0,0.04714
2019_10_16_C0003_1700_matrice,train,0,564,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,565,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,566,25.0,False,0.0,-2.0,2.0,50.0,0.04714
2019_10_16_C0003_1700_matrice,train,0,567,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,568,25.0,False,-1.0,-3.0,3.1623,79.0569,0.074536
2019_10_16_C0003_1700_matrice,train,0,569,25.0,False,0.0,-2.0,2.0,50.0,0.04714
2019_10_16_C0003_1700_matrice,train,0,570,25.0,False,-1.0,-4.0,4.1231,103.0776,0.097183
2019_10_16_C0003_1700_matrice,train,0,571,25.0,False,0.0,-3.0,3.0,75.0,0.070711
2019_10_16_C0003_1700_matrice,train,0,572,25.0,False,0.0,-3.0,3.0,75.0,0.070711
2019_10_16_C0003_1700_matrice,train,0,573,25.0,False,0.0,-3.5,3.5,87.5,0.082496
2019_10_16_C0003_1700_matrice,train,0,574,25.0,False,0.0,-3.0,3.0,75.0,0.069749
2019_10_16_C0003_1700_matrice,train,0,575,25.0,False,-1.0,-3.0,3.1623,79.0569,0.073521
2019_10_16_C0003_1700_matrice,train,0,576,25.0,False,0.0,-3.5,3.5,87.5,0.081373
2019_10_16_C0003_1700_matrice,train,0,577,25.0,False,0.0,-3.0,3.0,75.0,0.068825
2019_10_16_C0003_1700_matrice,train,0,578,25.0,False,0.0,-3.0,3.0,75.0,0.068825
2019_10_16_C0003_1700_matrice,train,0,579,25.0,False,0.0,-2.5,2.5,62.5,0.057354
2019_10_16_C0003_1700_matrice,train,0,580,25.0,False,0.0,-4.0,4.0,100.0,0.090582
2019_10_16_C0003_1700_matrice,train,0,581,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,582,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,583,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,584,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,585,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,586,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,587,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,588,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,589,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,590,25.0,False,0.0,-4.0,4.0,100.0,0.090582
2019_10_16_C0003_1700_matrice,train,0,591,25.0,False,1.0,-4.0,4.1231,103.0776,0.09337
2019_10_16_C0003_1700_matrice,train,0,592,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,593,25.0,False,1.0,-4.0,4.1231,103.0776,0.09337
2019_10_16_C0003_1700_matrice,train,0,594,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,595,25.0,False,0.0,-4.0,4.0,100.0,0.090582
2019_10_16_C0003_1700_matrice,train,0,596,25.0,False,1.0,-4.0,4.1231,103.0776,0.09337
2019_10_16_C0003_1700_matrice,train,0,597,25.0,False,0.0,-3.0,3.0,75.0,0.067937
2019_10_16_C0003_1700_matrice,train,0,598,25.0,False,1.0,-4.0,4.1231,103.0776,0.09337
2019_10_16_C0003_1700_matrice,train,0,599,25.0,False,1.0,-3.0,3.1623,79.0569,0.071611
2019_10_16_C0003_1700_matrice,train,0,600,25.0,False,0.5,-4.0,4.0311,100.7782,0.091287
2019_10_16_C0003_1700_matrice,train,0,601,25.0,False,1.0,-4.0,4.1231,103.0776,0.094318
2019_10_16_C0003_1700_matrice,train,0,602,25.0,False,1.0,-4.0,4.1231,103.0776,0.094318
2019_10_16_C0003_1700_matrice,train,0,603,25.0,False,0.5,-2.5,2.5495,63.7377,0.058321
2019_10_16_C0003_1700_matrice,train,0,604,25.0,False,1.0,-4.0,4.1231,103.0776,0.094097
2019_10_16_C0003_1700_matrice,train,0,605,25.0,False,1.0,-4.0,4.1231,103.0776,0.094097
2019_10_16_C0003_1700_matrice,train,0,606,25.0,False,0.5,-2.5,2.5495,63.7377,0.058184
2019_10_16_C0003_1700_matrice,train,0,607,25.0,False,1.0,-4.0,4.1231,103.0776,0.093926
2019_10_16_C0003_1700_matrice,train,0,608,25.0,False,1.0,-4.0,4.1231,103.0776,0.093926
2019_10_16_C0003_1700_matrice,train,0,609,25.0,False,2.0,-2.5,3.2016,80.0391,0.072932
2019_10_16_C0003_1700_matrice,train,0,610,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,611,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,612,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,613,25.0,False,1.0,-3.0,3.1623,79.0569,0.071175
2019_10_16_C0003_1700_matrice,train,0,614,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,615,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,616,25.0,False,1.0,-3.0,3.1623,79.0569,0.071175
2019_10_16_C0003_1700_matrice,train,0,617,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,618,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,619,25.0,False,1.0,-3.0,3.1623,79.0569,0.071175
2019_10_16_C0003_1700_matrice,train,0,620,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,621,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,622,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,623,25.0,False,1.0,-3.0,3.1623,79.0569,0.071175
2019_10_16_C0003_1700_matrice,train,0,624,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,625,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,626,25.0,False,1.0,-3.0,3.1623,79.0569,0.071175
2019_10_16_C0003_1700_matrice,train,0,627,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,628,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,629,25.0,False,2.0,-3.0,3.6056,90.1388,0.081152
2019_10_16_C0003_1700_matrice,train,0,630,25.0,False,1.0,-5.0,5.099,127.4755,0.114766
2019_10_16_C0003_1700_matrice,train,0,631,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,632,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,633,25.0,False,1.0,-5.0,5.099,127.4755,0.114766
2019_10_16_C0003_1700_matrice,train,0,634,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,635,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,636,25.0,False,1.0,-5.0,5.099,127.4755,0.114766
2019_10_16_C0003_1700_matrice,train,0,637,25.0,False,2.0,-4.0,4.4721,111.8034,0.100656
2019_10_16_C0003_1700_matrice,train,0,638,25.0,False,1.0,-4.0,4.1231,103.0776,0.092801
2019_10_16_C0003_1700_matrice,train,0,639,25.0,False,2.5,-3.5,4.3012,107.5291,0.096808
2019_10_16_C0003_1700_matrice,train,0,640,25.0,False,0.5,-6.0,6.0208,150.5199,0.132525
2019_10_16_C0003_1700_matrice,train,0,641,25.0,False,2.0,-5.0,5.3852,134.6291,0.119789
2019_10_16_C0003_1700_matrice,train,0,642,25.0,False,1.0,-5.0,5.099,127.4755,0.113424
2019_10_16_C0003_1700_matrice,train,0,643,25.0,False,2.0,-5.0,5.3852,134.6291,0.119789
2019_10_16_C0003_1700_matrice,train,0,644,25.0,False,1.0,-4.5,4.6098,115.2443,0.102541
2019_10_16_C0003_1700_matrice,train,0,645,25.0,False,2.0,-5.0,5.3852,134.6291,0.11842
2019_10_16_C0003_1700_matrice,train,0,646,25.0,False,1.0,-5.0,5.099,127.4755,0.112127
2019_10_16_C0003_1700_matrice,train,0,647,25.0,False,2.0,-5.0,5.3852,134.6291,0.11842
2019_10_16_C0003_1700_matrice,train,0,648,25.0,False,1.0,-5.0,5.099,127.4755,0.112127
2019_10_16_C0003_1700_matrice,train,0,649,25.0,False,2.0,-4.5,4.9244,123.1107,0.108288
2019_10_16_C0003_1700_matrice,train,0,650,25.0,False,0.5,-6.0,6.0208,150.5199,0.130918
2019_10_16_C0003_1700_matrice,train,0,651,25.0,False,1.5,-5.5,5.7009,142.5219,0.122663
2019_10_16_C0003_1700_matrice,train,0,652,25.0,False,1.5,-5.5,5.7009,142.5219,0.120078
2019_10_16_C0003_1700_matrice,train,0,653,25.0,False,0.5,-6.0,6.0208,150.5199,0.1242
2019_10_16_C0003_1700_matrice,train,0,654,25.0,False,1.5,-5.5,5.7009,142.5219,0.116441
2019_10_16_C0003_1700_matrice,train,0,655,25.0,False,1.5,-5.5,5.7009,142.5219,0.114109
2019_10_16_C0003_1700_matrice,train,0,656,25.0,False,0.5,-6.0,6.0208,150.5199,0.118146
2019_10_16_C0003_1700_matrice,train,0,657,25.0,False,1.5,-5.5,5.7009,142.5219,0.110827
2019_10_16_C0003_1700_matrice,train,0,658,25.0,False,1.5,-5.5,5.7009,142.5219,0.108711
2019_10_16_C0003_1700_matrice,train,0,659,25.0,False,1.5,-5.5,5.7009,142.5219,0.106675
2019_10_16_C0003_1700_matrice,train,0,660,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,661,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,662,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,663,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,664,25.0,False,0.0,-6.0,6.0,150.0,0.110208
2019_10_16_C0003_1700_matrice,train,0,665,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,666,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,667,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,668,25.0,False,-1.0,-6.0,6.0828,152.0691,0.111728
2019_10_16_C0003_1700_matrice,train,0,669,25.0,False,0.0,-6.0,6.0,150.0,0.110208
2019_10_16_C0003_1700_matrice,train,0,670,25.0,False,-4.0,-6.0,7.2111,180.2776,0.132453
2019_10_16_C0003_1700_matrice,train,0,671,25.0,False,-4.0,-6.0,7.2111,180.2776,0.132453
2019_10_16_C0003_1700_matrice,train,0,672,25.0,False,-4.0,-5.0,6.4031,160.0781,0.117612
2019_10_16_C0003_1700_matrice,train,0,673,25.0,False,-4.0,-6.0,7.2111,180.2776,0.132453
2019_10_16_C0003_1700_matrice,train,0,674,25.0,False,-2.5,-4.5,5.1478,128.6954,0.094555
2019_10_16_C0003_1700_matrice,train,0,675,25.0,False,-4.0,-6.0,7.2111,180.2776,0.130062
2019_10_16_C0003_1700_matrice,train,0,676,25.0,False,-4.0,-6.0,7.2111,180.2776,0.130062
2019_10_16_C0003_1700_matrice,train,0,677,25.0,False,-4.0,-5.0,6.4031,160.0781,0.115489
2019_10_16_C0003_1700_matrice,train,0,678,25.0,False,-4.0,-6.0,7.2111,180.2776,0.130062
2019_10_16_C0003_1700_matrice,train,0,679,25.0,False,-2.5,-4.5,5.1478,128.6954,0.092848
2019_10_16_C0003_1700_matrice,train,0,680,25.0,False,-6.0,-6.0,8.4853,212.132,0.150329
2019_10_16_C0003_1700_matrice,train,0,681,25.0,False,-5.0,-6.0,7.8102,195.2562,0.13837
2019_10_16_C0003_1700_matrice,train,0,682,25.0,False,-6.0,-6.0,8.4853,212.132,0.150329
2019_10_16_C0003_1700_matrice,train,0,683,25.0,False,-5.0,-5.5,7.433,185.8259,0.131687
2019_10_16_C0003_1700_matrice,train,0,684,25.0,False,-4.5,-5.0,6.7268,168.1703,0.118087
2019_10_16_C0003_1700_matrice,train,0,685,25.0,False,-6.0,-6.0,8.4853,212.132,0.14771
2019_10_16_C0003_1700_matrice,train,0,686,25.0,False,-5.0,-5.5,7.433,185.8259,0.129393
2019_10_16_C0003_1700_matrice,train,0,687,25.0,False,-6.0,-6.0,8.4853,212.132,0.146385
2019_10_16_C0003_1700_matrice,train,0,688,25.0,False,-5.0,-6.0,7.8102,195.2562,0.13474
2019_10_16_C0003_1700_matrice,train,0,689,25.0,False,-4.5,-4.5,6.364,159.099,0.109789
2019_10_16_C0003_1700_matrice,train,0,690,25.0,False,-6.0,-6.0,8.4853,212.132,0.143901
2019_10_16_C0003_1700_matrice,train,0,691,25.0,False,-6.0,-6.0,8.4853,212.132,0.143901
2019_10_16_C0003_1700_matrice,train,0,692,25.0,False,-6.0,-6.0,8.4853,212.132,0.143901
2019_10_16_C0003_1700_matrice,train,0,693,25.0,False,-5.5,-5.0,7.433,185.8259,0.126056
2019_10_16_C0003_1700_matrice,train,0,694,25.0,False,-6.0,-6.0,8.4853,212.132,0.142736
2019_10_16_C0003_1700_matrice,train,0,695,25.0,False,-6.0,-6.0,8.4853,212.132,0.142736
2019_10_16_C0003_1700_matrice,train,0,696,25.0,False,-5.5,-5.0,7.433,185.8259,0.125035
2019_10_16_C0003_1700_matrice,train,0,697,25.0,False,-6.0,-6.0,8.4853,212.132,0.141598
2019_10_16_C0003_1700_matrice,train,0,698,25.0,False,-6.0,-6.0,8.4853,212.132,0.141598
2019_10_16_C0003_1700_matrice,train,0,699,25.0,False,-4.5,-4.5,6.364,159.099,0.106199
2019_10_16_C0003_1700_matrice,train,0,700,25.0,False,-6.0,-8.0,10.0,250.0,0.164133
2019_10_16_C0003_1700_matrice,train,0,701,25.0,False,-5.0,-7.0,8.6023,215.0581,0.141193
2019_10_16_C0003_1700_matrice,train,0,702,25.0,False,-5.0,-7.0,8.6023,215.0581,0.141193
2019_10_16_C0003_1700_matrice,train,0,703,25.0,False,-5.0,-7.0,8.6023,215.0581,0.141193
2019_10_16_C0003_1700_matrice,train,0,704,25.0,False,-4.5,-7.0,8.3217,208.0415,0.136586
2019_10_16_C0003_1700_matrice,train,0,705,25.0,False,-6.0,-7.0,9.2195,230.4886,0.150155
2019_10_16_C0003_1700_matrice,train,0,706,25.0,False,-5.0,-7.0,8.6023,215.0581,0.140102
2019_10_16_C0003_1700_matrice,train,0,707,25.0,False,-5.0,-7.0,8.6023,215.0581,0.140102
2019_10_16_C0003_1700_matrice,train,0,708,25.0,False,-5.0,-7.0,8.6023,215.0581,0.140102
2019_10_16_C0003_1700_matrice,train,0,709,25.0,False,-4.5,-6.5,7.9057,197.6424,0.128757
2019_10_16_C0003_1700_matrice,train,0,710,25.0,False,-5.0,-7.5,9.0139,225.347,0.144449
2019_10_16_C0003_1700_matrice,train,0,711,25.0,False,-3.5,-6.5,7.3824,184.5603,0.123315
2019_10_16_C0003_1700_matrice,train,0,712,25.0,False,-4.5,-6.5,7.9057,197.6424,0.136814
2019_10_16_C0003_1700_matrice,train,0,713,25.0,False,-4.0,-6.0,7.2111,180.2776,0.129515
2019_10_16_C0003_1700_matrice,train,0,714,25.0,False,-4.5,-6.5,7.9057,197.6424,0.147314
2019_10_16_C0003_1700_matrice,train,0,715,25.0,False,-3.5,-7.5,8.2765,206.9118,0.160625
2019_10_16_C0003_1700_matrice,train,0,716,25.0,False,-5.0,-10.0,11.1803,279.5085,0.226525
2019_10_16_C0003_1700_matrice,train,0,717,25.0,False,-3.5,-2.5,4.3012,107.5291,0.090879
2019_10_16_C0003_1700_matrice,train,1,897,25.0,False,-2.0,7.5,7.7621,194.0522,0.131655
2019_10_16_C0003_1700_matrice,train,1,898,25.0,False,-2.5,1.5,2.9155,72.8869,0.047464
2019_10_16_C0003_1700_matrice,train,1,899,25.0,False,-1.5,5.5,5.7009,142.5219,0.089033
2019_10_16_C0003_1700_matrice,train,1,900,25.0,False,-1.0,6.0,6.0828,152.0691,0.077096
2019_10_16_C0003_1700_matrice,train,1,901,25.0,False,0.5,5.5,5.5227,138.067,0.069997
2019_10_16_C0003_1700_matrice,train,1,902,25.0,False,-1.0,5.5,5.5902,139.7542,0.069965
2019_10_16_C0003_1700_matrice,train,1,903,25.0,False,0.5,6.5,6.5192,162.9801,0.081061
2019_10_16_C0003_1700_matrice,train,1,904,25.0,False,0.5,5.5,5.5227,138.067,0.067826
2019_10_16_C0003_1700_matrice,train,1,905,25.0,False,-1.0,6.5,6.5765,164.4118,0.079787
2019_10_16_C0003_1700_matrice,train,1,906,25.0,False,0.5,5.5,5.5227,138.067,0.066582
2019_10_16_C0003_1700_matrice,train,1,907,25.0,False,-1.0,6.5,6.5765,164.4118,0.078341
2019_10_16_C0003_1700_matrice,train,1,908,25.0,False,0.5,5.5,5.5227,138.067,0.065386
2019_10_16_C0003_1700_matrice,train,1,909,25.0,False,0.5,6.5,6.5192,162.9801,0.076281
2019_10_16_C0003_1700_matrice,train,1,910,25.0,False,1.0,4.5,4.6098,115.2443,0.053314
2019_10_16_C0003_1700_matrice,train,1,911,25.0,False,1.0,5.5,5.5902,139.7542,0.065042
2019_10_16_C0003_1700_matrice,train,1,912,25.0,False,1.0,4.5,4.6098,115.2443,0.053961
2019_10_16_C0003_1700_matrice,train,1,913,25.0,False,1.0,5.5,5.5902,139.7542,0.06584
2019_10_16_C0003_1700_matrice,train,1,914,25.0,False,1.0,5.0,5.099,127.4755,0.060429
2019_10_16_C0003_1700_matrice,train,1,915,25.0,False,1.0,5.5,5.5902,139.7542,0.06625
2019_10_16_C0003_1700_matrice,train,1,916,25.0,False,1.0,4.5,4.6098,115.2443,0.054976
2019_10_16_C0003_1700_matrice,train,1,917,25.0,False,1.0,5.5,5.5902,139.7542,0.067094
2019_10_16_C0003_1700_matrice,train,1,918,25.0,False,1.0,4.5,4.6098,115.2443,0.055685
2019_10_16_C0003_1700_matrice,train,1,919,25.0,False,1.0,6.0,6.0828,152.0691,0.07396
2019_10_16_C0003_1700_matrice,train,1,920,25.0,False,0.0,1.0,1.0,25.0,0.012159
2019_10_16_C0003_1700_matrice,train,1,921,25.0,False,1.0,1.5,1.8028,45.0694,0.02192
2019_10_16_C0003_1700_matrice,train,1,922,25.0,False,1.0,1.5,1.8028,45.0694,0.021777
2019_10_16_C0003_1700_matrice,train,1,923,25.0,False,1.0,1.0,1.4142,35.3553,0.016974
2019_10_16_C0003_1700_matrice,train,1,924,25.0,False,1.5,1.5,2.1213,53.033,0.02546
2019_10_16_C0003_1700_matrice,train,1,925,25.0,False,1.0,1.5,1.8028,45.0694,0.02138
2019_10_16_C0003_1700_matrice,train,1,926,25.0,False,1.0,1.0,1.4142,35.3553,0.016667
2019_10_16_C0003_1700_matrice,train,1,927,25.0,False,1.0,1.5,1.8028,45.0694,0.021246
2019_10_16_C0003_1700_matrice,train,1,928,25.0,False,1.0,1.5,1.8028,45.0694,0.021114
2019_10_16_C0003_1700_matrice,train,1,929,25.0,False,1.5,1.5,2.1213,53.033,0.024693
2019_10_16_C0003_1700_matrice,train,1,930,25.0,False,2.0,-2.0,2.8284,70.7107,0.032545
2019_10_16_C0003_1700_matrice,train,1,931,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,932,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,933,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,934,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,935,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,936,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,937,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,938,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,939,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,940,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,941,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,942,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
2019_10_16_C0003_1700_matrice,train,1,943,25.0,False,2.0,-1.0,2.2361,55.9017,0.025729
