video,split,scene,resolution,variant,frames_processed,bin_lo,bin_hi,count
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,201558.8234,215392.2561,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,215392.2561,230175.1082,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,230175.1082,245972.5405,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,262854.1859,280894.4564,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,280894.4564,300172.8709,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,300172.8709,320774.4062,7
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,320774.4062,342789.8709,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,342789.8709,366316.3061,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,366316.3061,391457.4132,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,391457.4132,418324.0107,9
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,418324.0107,447034.5228,8
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,447034.5228,477715.5015,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,7761697.357,8294400.0,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,5.6174,6.0029,1267
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,7.8285,8.3657,362
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,8.9399,9.5535,264095
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,9.5535,10.2091,136
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,10.9098,11.6586,69
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,11.6586,12.4587,108157
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,12.4587,13.3138,52
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,13.3138,14.2276,8184
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,14.2276,15.204,46263
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,15.204,16.2475,13837
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,16.2475,17.3626,8578
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,17.3626,18.5543,26084
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,18.5543,19.8277,12294
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,19.8277,21.1885,24734
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,21.1885,22.6427,8332
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,22.6427,24.1967,18450
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,24.1967,25.8574,6895
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,25.8574,27.6321,14202
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,27.6321,29.5285,10352
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,29.5285,31.5551,10321
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,31.5551,33.7208,8728
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,33.7208,36.0352,11052
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,36.0352,38.5083,6092
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,38.5083,41.1513,7987
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,41.1513,43.9756,4729
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,43.9756,46.9937,6062
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,46.9937,50.219,6843
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,50.219,53.6656,4290
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,53.6656,57.3488,4907
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,57.3488,61.2848,4412
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,61.2848,65.4909,3688
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,65.4909,69.9857,3201
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,69.9857,74.789,3444
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,74.789,79.9219,3081
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,79.9219,85.4071,3025
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,85.4071,91.2688,2560
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,91.2688,97.5328,2166
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,97.5328,104.2267,2182
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,104.2267,111.38,1861
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,111.38,119.0243,1785
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,119.0243,127.1932,1528
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,127.1932,135.9227,1231
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,135.9227,145.2514,1377
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,145.2514,155.2203,1109
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,155.2203,165.8734,1001
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,165.8734,177.2577,998
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,177.2577,189.4233,856
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,189.4233,202.4238,842
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,202.4238,216.3166,790
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,216.3166,231.1629,643
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,231.1629,247.0282,627
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,247.0282,263.9823,575
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,263.9823,282.1,657
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,282.1,301.4611,548
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,301.4611,322.1511,493
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,322.1511,344.261,451
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,344.261,367.8884,341
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,367.8884,393.1374,380
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,393.1374,420.1193,298
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,420.1193,448.953,298
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,448.953,479.7657,307
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,479.7657,512.6931,283
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,512.6931,547.8803,265
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,547.8803,585.4826,304
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,585.4826,625.6656,247
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,625.6656,668.6064,168
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,668.6064,714.4944,154
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,714.4944,763.5317,131
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,763.5317,815.9346,120
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,815.9346,871.934,123
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,871.934,931.7768,105
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,931.7768,995.7267,120
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,995.7267,1064.0657,99
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1064.0657,1137.0949,98
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1137.0949,1215.1362,69
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1215.1362,1298.5337,57
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1298.5337,1387.655,65
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1387.655,1482.8929,53
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1482.8929,1584.6671,42
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1584.6671,1693.4264,51
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1693.4264,1809.65,48
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1809.65,1933.8503,49
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,1933.8503,2066.5748,43
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2066.5748,2208.4085,38
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2208.4085,2359.9765,22
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2359.9765,2521.9469,36
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2521.9469,2695.0338,30
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2695.0338,2880.0,24
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,2880.0,3077.6608,18
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,3077.6608,3288.8876,29
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,3288.8876,3514.6113,27
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,3514.6113,3755.8269,26
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,3755.8269,4013.5977,14
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,4013.5977,4289.0599,25
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,4289.0599,4583.4277,20
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,4583.4277,4897.9986,17
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,4897.9986,5234.1592,20
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,5234.1592,5593.3912,14
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,5593.3912,5977.2781,10
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,5977.2781,6387.5121,8
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,6387.5121,6825.9013,21
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,6825.9013,7294.3782,6
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,7294.3782,7795.0077,6
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,7795.0077,8329.9965,10
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,8329.9965,8901.7028,6
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,8901.7028,9512.6466,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,10165.5208,10863.2032,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,10863.2032,11608.7691,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,11608.7691,12405.5049,10
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,12405.5049,13256.9224,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,13256.9224,14166.7746,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,14166.7746,15139.0721,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,15139.0721,16178.1004,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,16178.1004,17288.4396,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,17288.4396,18474.9839,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,18474.9839,19742.9633,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,19742.9633,21097.967,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,21097.967,22545.9677,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,22545.9677,24093.3479,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,24093.3479,25746.9282,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,25746.9282,27513.9974,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,27513.9974,29402.3446,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,29402.3446,31420.2933,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,38343.7908,40975.4109,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,40975.4109,43787.6449,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,43787.6449,46792.8889,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,57103.7554,61022.9138,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,61022.9138,65211.0529,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,65211.0529,69686.6332,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,69686.6332,74469.3827,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,74469.3827,79580.3829,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,79580.3829,85042.1625,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,open3,502,7761697.357,8294400.0,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.0,1.0686,21076914
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.9421,2.0754,5296292
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2.8924,3.0909,2118188
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3.7719,4.0308,1209736
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4.919,5.2566,768479
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5.6174,6.0029,537898
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6.8552,7.3257,395756
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7.8285,8.3657,305266
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8.9399,9.5535,236895
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9.5535,10.2091,192063
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10.9098,11.6586,156663
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11.6586,12.4587,130819
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12.4587,13.3138,109478
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13.3138,14.2276,93468
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14.2276,15.204,80377
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,15.204,16.2475,70600
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16.2475,17.3626,61204
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,17.3626,18.5543,54517
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18.5543,19.8277,47822
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,19.8277,21.1885,81284
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,21.1885,22.6427,34527
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,22.6427,24.1967,58616
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,24.1967,25.8574,25599
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,25.8574,27.6321,44297
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,27.6321,29.5285,37427
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,29.5285,31.5551,32227
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,31.5551,33.7208,27912
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,33.7208,36.0352,35098
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,36.0352,38.5083,19723
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,38.5083,41.1513,25835
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,41.1513,43.9756,14996
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,43.9756,46.9937,19246
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,46.9937,50.219,21784
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,50.219,53.6656,13706
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,53.6656,57.3488,15679
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,57.3488,61.2848,13133
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,61.2848,65.4909,11360
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,65.4909,69.9857,9892
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,69.9857,74.789,10720
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,74.789,79.9219,9025
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,79.9219,85.4071,9095
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,85.4071,91.2688,7652
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,91.2688,97.5328,6664
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,97.5328,104.2267,6548
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,104.2267,111.38,5617
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,111.38,119.0243,5509
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,119.0243,127.1932,4455
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,127.1932,135.9227,3922
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,135.9227,145.2514,4213
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,145.2514,155.2203,3651
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,155.2203,165.8734,3022
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,165.8734,177.2577,3192
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,177.2577,189.4233,2806
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,189.4233,202.4238,2683
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,202.4238,216.3166,2445
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,216.3166,231.1629,2257
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,231.1629,247.0282,2117
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,247.0282,263.9823,1862
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,263.9823,282.1,1931
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,282.1,301.4611,1601
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,301.4611,322.1511,1497
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,322.1511,344.261,1380
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,344.261,367.8884,1218
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,367.8884,393.1374,1254
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,393.1374,420.1193,1061
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,420.1193,448.953,955
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,448.953,479.7657,992
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,479.7657,512.6931,886
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,512.6931,547.8803,753
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,547.8803,585.4826,768
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,585.4826,625.6656,788
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,625.6656,668.6064,659
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,668.6064,714.4944,569
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,714.4944,763.5317,538
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,763.5317,815.9346,457
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,815.9346,871.934,378
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,871.934,931.7768,306
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,931.7768,995.7267,322
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,995.7267,1064.0657,277
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1064.0657,1137.0949,269
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1137.0949,1215.1362,226
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1215.1362,1298.5337,156
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1298.5337,1387.655,169
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1387.655,1482.8929,173
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1482.8929,1584.6671,154
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1584.6671,1693.4264,128
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1693.4264,1809.65,130
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1809.65,1933.8503,118
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1933.8503,2066.5748,122
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2066.5748,2208.4085,137
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2208.4085,2359.9765,93
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2359.9765,2521.9469,87
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2521.9469,2695.0338,91
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2695.0338,2880.0,132
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2880.0,3077.6608,158
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3077.6608,3288.8876,124
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3288.8876,3514.6113,128
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3514.6113,3755.8269,160
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3755.8269,4013.5977,77
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4013.5977,4289.0599,51
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4289.0599,4583.4277,38
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4583.4277,4897.9986,38
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4897.9986,5234.1592,30
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5234.1592,5593.3912,14
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5593.3912,5977.2781,10
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5977.2781,6387.5121,12
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6387.5121,6825.9013,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6825.9013,7294.3782,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7294.3782,7795.0077,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7795.0077,8329.9965,8
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8329.9965,8901.7028,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8901.7028,9512.6466,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9512.6466,10165.5208,12
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10165.5208,10863.2032,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10863.2032,11608.7691,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11608.7691,12405.5049,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12405.5049,13256.9224,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13256.9224,14166.7746,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14166.7746,15139.0721,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,15139.0721,16178.1004,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16178.1004,17288.4396,5
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18474.9839,19742.9633,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,22545.9677,24093.3479,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,24093.3479,25746.9282,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,25746.9282,27513.9974,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,29402.3446,31420.2933,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,31420.2933,33576.7382,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,46792.8889,50004.3895,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,57103.7554,61022.9138,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7761697.357,8294400.0,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,5.6174,6.0029,1430
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,7.8285,8.3657,308
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,8.9399,9.5535,255723
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,9.5535,10.2091,70
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,10.9098,11.6586,130
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,11.6586,12.4587,87823
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,12.4587,13.3138,77
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,13.3138,14.2276,10892
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,14.2276,15.204,38345
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,15.204,16.2475,10624
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,16.2475,17.3626,8517
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,17.3626,18.5543,21550
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,18.5543,19.8277,10137
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,19.8277,21.1885,19397
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,21.1885,22.6427,7195
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,22.6427,24.1967,14204
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,open3,928,24.1967,25.8574,5167
