video,split,scene,resolution,variant,frames_processed,bin_lo,bin_hi,count
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,57103.7554,61022.9138,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,61022.9138,65211.0529,6
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,65211.0529,69686.6332,12
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,69686.6332,74469.3827,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,74469.3827,79580.3829,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,79580.3829,85042.1625,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,85042.1625,90878.7962,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,90878.7962,97116.0112,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,97116.0112,103781.3002,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,103781.3002,110904.0428,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,110904.0428,118515.6353,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,118515.6353,126649.6283,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,126649.6283,135341.8754,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,135341.8754,144630.6909,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,144630.6909,154557.0186,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,165164.6123,176500.229,1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,176500.229,188613.8343,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,201558.8234,215392.2561,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,215392.2561,230175.1082,2
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,230175.1082,245972.5405,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,262854.1859,280894.4564,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,280894.4564,300172.8709,4
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,300172.8709,320774.4062,7
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,320774.4062,342789.8709,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,342789.8709,366316.3061,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,366316.3061,391457.4132,5
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,391457.4132,418324.0107,9
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,418324.0107,447034.5228,8
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,447034.5228,477715.5015,3
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,none,502,7761697.357,8294400.0,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.0,1.0686,21076914
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1.9421,2.0754,5296292
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2.8924,3.0909,2118188
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3.7719,4.0308,1209736
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4.919,5.2566,768479
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5.6174,6.0029,537898
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6.8552,7.3257,395756
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7.8285,8.3657,305266
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8.9399,9.5535,236895
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9.5535,10.2091,192063
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10.9098,11.6586,156663
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11.6586,12.4587,130819
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12.4587,13.3138,109478
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13.3138,14.2276,93468
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14.2276,15.204,80377
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,15.204,16.2475,70600
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16.2475,17.3626,61204
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,17.3626,18.5543,54517
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18.5543,19.8277,47822
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,19.8277,21.1885,81284
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,21.1885,22.6427,34527
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,22.6427,24.1967,58616
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,24.1967,25.8574,25599
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,25.8574,27.6321,44297
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,27.6321,29.5285,37427
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,29.5285,31.5551,32227
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,31.5551,33.7208,27912
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,33.7208,36.0352,35098
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,36.0352,38.5083,19723
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,38.5083,41.1513,25835
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,41.1513,43.9756,14996
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,43.9756,46.9937,19246
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,46.9937,50.219,21784
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,50.219,53.6656,13706
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,53.6656,57.3488,15679
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,57.3488,61.2848,13133
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,61.2848,65.4909,11360
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,65.4909,69.9857,9892
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,69.9857,74.789,10720
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,74.789,79.9219,9025
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,79.9219,85.4071,9095
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,85.4071,91.2688,7652
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,91.2688,97.5328,6664
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,97.5328,104.2267,6548
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,104.2267,111.38,5617
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,111.38,119.0243,5509
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,119.0243,127.1932,4455
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,127.1932,135.9227,3922
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,135.9227,145.2514,4213
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,145.2514,155.2203,3651
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,155.2203,165.8734,3022
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,165.8734,177.2577,3192
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,177.2577,189.4233,2806
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,189.4233,202.4238,2683
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,202.4238,216.3166,2445
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,216.3166,231.1629,2257
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,231.1629,247.0282,2117
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,247.0282,263.9823,1862
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,263.9823,282.1,1931
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,282.1,301.4611,1601
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,301.4611,322.1511,1497
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,322.1511,344.261,1380
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,344.261,367.8884,1218
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,367.8884,393.1374,1254
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,393.1374,420.1193,1061
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,420.1193,448.953,955
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,448.953,479.7657,992
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,479.7657,512.6931,886
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,512.6931,547.8803,753
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,547.8803,585.4826,768
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,585.4826,625.6656,788
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,625.6656,668.6064,659
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,668.6064,714.4944,569
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,714.4944,763.5317,538
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,763.5317,815.9346,457
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,815.9346,871.934,378
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,871.934,931.7768,306
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,931.7768,995.7267,322
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,995.7267,1064.0657,277
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1064.0657,1137.0949,269
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1137.0949,1215.1362,226
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1215.1362,1298.5337,156
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1298.5337,1387.655,169
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1387.655,1482.8929,173
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1482.8929,1584.6671,154
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1584.6671,1693.4264,128
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1693.4264,1809.65,130
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1809.65,1933.8503,118
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,1933.8503,2066.5748,122
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2066.5748,2208.4085,137
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2208.4085,2359.9765,93
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2359.9765,2521.9469,87
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2521.9469,2695.0338,91
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2695.0338,2880.0,132
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,2880.0,3077.6608,158
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3077.6608,3288.8876,124
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3288.8876,3514.6113,128
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3514.6113,3755.8269,160
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,3755.8269,4013.5977,77
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4013.5977,4289.0599,51
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4289.0599,4583.4277,38
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4583.4277,4897.9986,38
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,4897.9986,5234.1592,30
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5234.1592,5593.3912,14
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5593.3912,5977.2781,10
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,5977.2781,6387.5121,12
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6387.5121,6825.9013,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,6825.9013,7294.3782,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7294.3782,7795.0077,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7795.0077,8329.9965,8
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8329.9965,8901.7028,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,8901.7028,9512.6466,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,9512.6466,10165.5208,12
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10165.5208,10863.2032,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,10863.2032,11608.7691,6
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,11608.7691,12405.5049,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,12405.5049,13256.9224,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,13256.9224,14166.7746,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,14166.7746,15139.0721,2
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,15139.0721,16178.1004,4
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,16178.1004,17288.4396,5
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,18474.9839,19742.9633,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,22545.9677,24093.3479,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,24093.3479,25746.9282,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,25746.9282,27513.9974,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,29402.3446,31420.2933,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,31420.2933,33576.7382,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,46792.8889,50004.3895,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,57103.7554,61022.9138,1
2019_09_02_C0002_3700_mavic,train,industrial,3840x2160,none,928,7761697.357,8294400.0,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1.0,1.0625,5243189
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1.9477,2.0694,1050472
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,2.9768,3.1628,352298
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,3.7934,4.0304,176874
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,4.8341,5.1361,100237
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,5.7979,6.1601,63854
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,6.9539,7.3884,45417
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,7.85,8.3404,32928
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,8.8615,9.4152,24969
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,9.4152,10.0034,19485
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,10.6284,11.2924,15492
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,11.998,12.7476,12930
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,12.7476,13.544,10687
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,13.544,14.3902,9007
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,14.3902,15.2892,7562
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,15.2892,16.2445,6597
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,16.2445,17.2594,5606
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,17.2594,18.3377,4763
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,18.3377,19.4834,4181
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,19.4834,20.7007,3899
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,20.7007,21.994,3521
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,21.994,23.3681,6188
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,23.3681,24.8281,2632
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,24.8281,26.3793,4695
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,26.3793,28.0274,3866
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,28.0274,29.7785,1765
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,29.7785,31.639,3182
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,31.639,33.6157,2758
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,33.6157,35.7159,2377
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,35.7159,37.9473,2048
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,37.9473,40.3182,2616
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,40.3182,42.8372,1397
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,42.8372,45.5135,1869
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,45.5135,48.3571,1722
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,48.3571,51.3783,1480
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,51.3783,54.5883,1120
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,54.5883,57.9988,908
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,57.9988,61.6224,1048
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,61.6224,65.4724,862
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,65.4724,69.563,716
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,69.563,73.9091,664
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,73.9091,78.5267,866
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,78.5267,83.4329,581
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,83.4329,88.6455,538
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,88.6455,94.1839,568
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,94.1839,100.0682,600
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,100.0682,106.3202,478
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,106.3202,112.9628,402
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,112.9628,120.0205,407
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,120.0205,127.519,326
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,127.519,135.4861,412
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,135.4861,143.9509,386
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,143.9509,152.9446,308
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,152.9446,162.5001,305
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,162.5001,172.6527,230
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,172.6527,183.4396,220
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,183.4396,194.9004,276
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,194.9004,207.0773,297
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,207.0773,220.0149,267
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,220.0149,233.7609,179
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,233.7609,248.3657,79
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,248.3657,263.8829,106
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,263.8829,280.3696,89
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,280.3696,297.8864,53
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,297.8864,316.4975,42
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,316.4975,336.2714,47
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,336.2714,357.2808,55
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,357.2808,379.6028,38
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,379.6028,403.3193,32
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,403.3193,428.5177,33
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,428.5177,455.2903,23
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,455.2903,483.7357,29
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,483.7357,513.9582,46
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,513.9582,546.069,26
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,546.069,580.1859,22
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,580.1859,616.4344,61
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,616.4344,654.9476,39
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,654.9476,695.867,14
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,695.867,739.3429,39
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,739.3429,785.5351,59
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,785.5351,834.6133,26
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,834.6133,886.7577,10
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,886.7577,942.16,2
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,942.16,1001.0237,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1130.0138,1200.6141,2
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1440.0,1529.9674,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,2071.4794,2200.9,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,6961.0438,7395.9515,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,9424.8143,10013.6519,1
2019_09_02_GOPR5871_1058_solo,train,industrial,1920x1080,none,725,1951665.1031,2073600.0,1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,1.0,1.0686,45572603
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,1.9421,2.0754,14464946
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,2.8924,3.0909,6656726
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,3.7719,4.0308,3903199
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,4.919,5.2566,2484606
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,5.6174,6.0029,1712384
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,6.8552,7.3257,1234587
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,7.8285,8.3657,930343
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,8.9399,9.5535,716540
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,9.5535,10.2091,567318
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,10.9098,11.6586,458560
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,11.6586,12.4587,376003
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,12.4587,13.3138,311778
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,13.3138,14.2276,262366
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,14.2276,15.204,224830
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,15.204,16.2475,195129
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,16.2475,17.3626,168925
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,17.3626,18.5543,147715
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,18.5543,19.8277,130227
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,19.8277,21.1885,219403
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,21.1885,22.6427,93981
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,22.6427,24.1967,160201
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,24.1967,25.8574,69532
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,25.8574,27.6321,122418
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,27.6321,29.5285,103719
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,29.5285,31.5551,89130
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,31.5551,33.7208,77047
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,33.7208,36.0352,97388
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,36.0352,38.5083,55570
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,38.5083,41.1513,72563
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,41.1513,43.9756,42206
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,43.9756,46.9937,55701
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,46.9937,50.219,62863
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,50.219,53.6656,41087
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,53.6656,57.3488,47672
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,57.3488,61.2848,41707
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,61.2848,65.4909,35958
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,65.4909,69.9857,31861
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,69.9857,74.789,35170
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,74.789,79.9219,30255
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,79.9219,85.4071,31760
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,none,1576,85.4071,91.2688,27646
