video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,759,1090,849,44,21,359,4.3282e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,347,13,232,141,9217,0.001111232,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,2075,644,46,45,736,8.8735e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,2488,994,53,24,502,6.0523e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,1740,1132,65,26,479,5.775e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,3037,1370,111,83,1564,0.000188561,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,760,3390,1466,22,22,183,2.2063e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,761,817,0,725,229,36564,0.004408275,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,761,2289,1362,71,33,630,7.5955e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,761,685,1825,53,63,559,6.7395e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,762,3023,0,817,223,44646,0.005382668,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,762,378,294,41,32,693,8.355e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,762,1172,473,37,37,622,7.499e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,762,853,806,42,25,537,6.4742e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,763,1172,473,40,38,664,8.0054e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,763,2148,1633,51,48,556,6.7033e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,764,642,140,488,171,16815,0.002027271,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,764,3388,1197,37,33,531,6.4019e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,764,765,1764,29,43,232,2.7971e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,766,348,14,235,139,9324,0.001124132,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,766,1526,68,65,89,1480,0.000178434,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,766,2,1964,39,15,202,2.4354e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,767,3388,1197,35,29,538,6.4863e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,767,2265,1389,60,32,509,6.1367e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,768,2486,994,54,23,513,6.1849e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,769,2575,994,55,24,466,5.6182e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,769,1475,1399,51,47,644,7.7643e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,770,739,521,44,37,735,8.8614e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,770,2703,1192,51,19,392,4.7261e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,770,421,1939,31,37,205,2.4715e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,771,3574,1516,17,93,415,5.0034e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,772,2196,109,67,47,1130,0.000136236,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,772,1921,485,33,37,492,5.9317e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,772,1430,662,45,33,726,8.7529e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,772,0,1699,44,46,428,5.1601e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,773,643,145,478,165,16886,0.002035831,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,773,100,292,17,17,65,7.837e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,773,3692,1698,117,52,2942,0.000354697,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,774,3536,597,48,40,639,7.704e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,774,1813,2009,17,17,168,2.0255e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,775,3068,302,50,35,583,7.0288e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,775,1473,1383,37,20,296,3.5687e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,775,863,1739,40,70,547,6.5948e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,775,1157,1784,32,23,278,3.3517e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,775,208,1941,51,46,820,9.8862e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,776,2009,402,205,158,6272,0.000756173,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,776,317,917,17,16,62,7.475e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,776,2269,1120,52,22,400,4.8225e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,776,735,1464,46,68,570,6.8721e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,776,2146,1581,37,18,199,2.3992e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,777,1859,826,80,26,695,8.3791e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,777,417,862,187,56,2208,0.000266204,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,777,1707,1197,37,26,427,5.1481e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,2008,402,206,157,6317,0.000761598,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,2366,702,45,30,482,5.8111e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,905,1018,111,60,1245,0.000150101,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,2883,1117,43,20,380,4.5814e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,2454,1390,56,18,276,3.3275e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,724,1573,40,68,429,5.1722e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,778,68,1859,19,21,104,1.2539e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,510,536,292,93,10281,0.001239511,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,1402,787,117,34,2173,0.000261984,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,1735,992,101,23,987,0.000118996,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,2708,1264,59,55,850,0.000102479,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,1322,1553,36,32,246,2.9659e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,779,134,1851,35,45,318,3.8339e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,780,2897,1027,52,23,437,5.2686e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,780,1520,1475,76,55,834,0.00010055,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,780,1674,1536,37,11,145,1.7482e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,780,3617,1855,43,45,678,8.1742e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,780,1816,2009,18,18,178,2.146e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,781,1195,921,77,34,999,0.000120443,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,781,729,1803,43,67,716,8.6323e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,699,96,74,25,397,4.7864e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,1862,512,43,64,1090,0.000131414,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,1832,826,95,28,804,9.6933e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,3602,1077,58,34,892,0.000107542,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,332,1957,45,35,454,5.4736e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,782,760,2027,24,47,306,3.6892e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,783,2818,630,111,44,1436,0.000173129,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,783,1658,821,30,15,180,2.1701e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,783,1734,1133,74,28,647,7.8004e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,783,2707,1192,46,20,376,4.5332e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,783,748,1891,34,57,394,4.7502e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,784,1920,488,36,38,520,6.2693e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,784,2412,706,71,32,683,8.2345e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,784,712,1661,39,48,494,5.9558e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,785,1600,258,354,138,11703,0.001410952,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,785,1856,1048,30,32,397,4.7864e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,785,1293,1569,27,19,137,1.6517e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,785,52,1913,12,18,71,8.56e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,786,1181,623,21,19,198,2.3872e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,786,1289,647,38,36,685,8.2586e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,786,1075,1188,78,21,663,7.9933e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,786,2221,1623,35,28,299,3.6048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,573,360,95,53,2026,0.000244261,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,2977,485,39,28,559,6.7395e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,2845,493,77,17,502,6.0523e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,2953,1307,44,28,483,5.8232e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,2263,1393,64,28,570,6.8721e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,1418,1605,46,52,568,6.848e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,259,1986,33,36,317,3.8219e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,787,711,2013,28,54,387,4.6658e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,1522,75,68,89,1559,0.000187958,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,508,539,294,92,10245,0.001235171,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,1192,1221,41,28,272,3.2793e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,1340,1319,40,23,232,2.7971e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,933,1430,30,60,453,5.4615e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,788,832,1550,43,83,855,0.000103082,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,789,2893,1027,53,24,455,5.4856e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,789,1550,1066,68,31,582,7.0168e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,789,723,1725,16,14,75,9.042e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,790,50,598,51,61,1043,0.000125747,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,790,2824,1017,62,32,803,9.6812e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,790,1856,1050,30,30,352,4.2438e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,790,899,1354,15,19,91,1.0971e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,790,2673,1477,38,74,429,5.1722e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,791,3012,0,828,223,46112,0.005559414,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,791,861,322,48,45,854,0.000102961,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,791,3291,358,330,126,11758,0.001417583,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,791,2794,1178,62,20,468,5.6424e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,793,2284,87,38,26,412,4.9672e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,793,50,257,50,53,643,7.7522e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,793,1724,283,39,56,866,0.000104408,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,794,1661,1127,139,32,1052,0.000126833,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,794,1074,1186,79,23,642,7.7402e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,794,2817,1249,75,28,619,7.4629e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,794,1561,1974,18,27,168,2.0255e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,795,3522,183,46,29,410,4.9431e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,795,3618,286,49,40,673,8.1139e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,3530,600,40,42,744,8.9699e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,265,622,24,37,276,3.3275e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,3561,787,194,129,4011,0.000483579,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,620,840,37,31,344,4.1474e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,815,1097,51,25,543,6.5466e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,796,545,1879,48,36,311,3.7495e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,797,388,305,42,28,664,8.0054e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,797,819,617,19,22,147,1.7723e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,797,2188,903,39,25,355,4.28e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,797,1293,1496,42,42,529,6.3778e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,797,842,1546,33,58,510,6.1487e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,798,1462,89,58,50,905,0.00010911,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,798,3690,1394,61,11,216,2.6042e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,799,2006,407,205,157,6193,0.000746648,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,799,122,643,24,32,208,2.5077e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,799,742,1396,14,25,97,1.1695e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,800,1704,1198,39,27,429,5.1722e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,1462,85,58,55,920,0.000110918,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,1916,490,38,42,575,6.9324e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,1219,590,41,24,440,5.3048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,3425,692,65,70,1690,0.000203752,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,2385,705,81,33,888,0.00010706,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,1658,1127,171,38,1220,0.000147087,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,1075,1188,80,22,685,8.2586e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,801,892,1947,46,61,762,9.1869e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,802,891,1020,129,67,1403,0.00016915,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,803,354,26,233,141,9794,0.001180797,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,803,0,309,553,273,19330,0.002330488,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,803,1324,593,114,54,2775,0.000334563,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,803,923,1365,44,79,998,0.000120322,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,1448,428,276,104,9342,0.001126302,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,1830,507,33,37,349,4.2077e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,2824,630,98,44,1276,0.000153839,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,1362,795,42,38,381,4.5935e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,1765,832,90,21,744,8.9699e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,2486,999,50,24,459,5.5339e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,815,1095,55,28,534,6.4381e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,804,1384,1669,39,27,310,3.7375e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,805,1078,1189,75,20,654,7.8848e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,805,3088,1345,20,18,139,1.6758e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,805,1303,1575,18,30,165,1.9893e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,806,2739,277,237,119,9349,0.001127146,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,806,1117,755,109,35,1757,0.00021183,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,806,1402,790,116,36,2162,0.000260658,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,808,1936,597,171,88,3491,0.000420886,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,808,3421,695,51,28,479,5.775e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,808,415,868,152,53,2029,0.000244623,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,808,54,1936,77,47,897,0.000108145,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,808,738,1990,29,71,494,5.9558e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,809,746,529,38,35,538,6.4863e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,809,1830,822,133,33,1124,0.000135513,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,809,1166,1734,26,18,151,1.8205e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,810,2617,416,301,148,6515,0.00078547,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,810,1024,1025,74,39,1056,0.000127315,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,810,330,1957,47,27,368,4.4367e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,831,7,705,232,37391,0.004507981,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,852,327,60,42,863,0.000104046,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,2437,377,87,38,1183,0.000142626,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,902,401,65,57,1416,0.000170718,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,1078,465,56,42,695,8.3791e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,856,1419,38,45,441,5.3168e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,723,1513,34,69,526,6.3416e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,0,1747,27,96,841,0.000101394,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,811,1701,1752,14,16,72,8.681e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,812,1449,429,275,104,9294,0.001120515,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,812,2822,631,99,44,1235,0.000148896,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,812,3032,1378,110,80,1831,0.000220751,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,812,3303,1672,27,58,364,4.3885e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,812,510,1924,28,25,186,2.2425e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,356,30,230,140,9594,0.001156684,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,2186,123,78,46,829,9.9947e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,2526,553,35,29,426,5.136e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,1310,792,41,27,518,6.2452e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,1140,1110,65,40,672,8.1019e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,813,723,1530,43,79,1016,0.000122492,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,814,1833,510,69,70,1396,0.000168306,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,814,0,641,59,39,792,9.5486e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,814,1290,657,26,31,460,5.5459e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,814,1080,848,63,37,681,8.2104e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,815,3517,190,69,54,628,7.5714e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,815,1725,292,42,55,801,9.6571e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,815,2310,627,49,33,719,8.6685e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,815,1524,663,33,41,468,5.6424e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,815,439,1844,33,43,290,3.4963e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,816,1450,428,278,105,9173,0.001105927,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,816,2083,1342,17,12,77,9.283e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,817,0,316,562,267,19835,0.002391372,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,817,192,620,33,33,489,5.8955e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,817,853,812,43,27,507,6.1126e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,817,2816,1021,68,33,806,9.7174e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,817,3658,1137,40,26,519,6.2572e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,818,2892,721,77,79,1147,0.000138286,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,818,668,1821,55,131,1783,0.000214964,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,819,1249,402,65,40,892,0.000107542,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,819,1742,1210,72,27,656,7.909e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,819,794,1478,39,78,551,6.643e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,819,712,1933,66,51,568,6.848e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,819,1829,2102,12,41,301,3.629e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,820,358,33,239,137,9705,0.001170067,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,820,2617,425,228,139,6280,0.000757137,0.0,negative,-1
