video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,900,2475,1269,33,26,400,4.8225e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,1445,103,78,61,1122,0.000135272,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,1600,289,366,139,13985,0.001686077,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,1486,444,29,49,430,5.1842e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,0,614,134,78,2511,0.000302734,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,3035,944,84,46,1301,0.000156853,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,901,1679,1753,58,38,431,5.1963e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,902,3362,393,224,118,11416,0.00137635,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,902,3040,944,79,46,1123,0.000135393,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,902,3137,1026,52,55,686,8.2706e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,902,2798,1235,84,44,699,8.4274e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,903,1449,482,264,70,7194,0.000867332,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,903,1314,804,41,32,656,7.909e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,2075,0,93,39,2197,0.000264878,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,3590,309,44,53,669,8.0657e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,529,346,59,36,760,9.1628e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,2005,612,94,43,1346,0.000162278,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,1762,830,193,33,1915,0.000230879,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,2708,1204,25,19,223,2.6886e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,904,1669,1539,41,14,154,1.8567e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,905,1798,748,60,33,858,0.000103443,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,905,3179,775,89,53,1774,0.000213879,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,905,1576,833,70,42,626,7.5473e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,905,1523,1470,74,86,1316,0.000158661,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,906,2740,312,191,84,5832,0.000703125,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,906,1576,833,70,42,663,7.9933e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,906,832,874,66,33,749,9.0302e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,906,1752,1050,59,41,860,0.000103684,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,907,896,422,70,54,1473,0.00017759,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,908,26,474,62,58,1164,0.000140336,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,908,1906,514,47,39,684,8.2465e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,908,1314,806,41,32,677,8.1621e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,909,2304,1339,19,19,128,1.5432e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,910,371,65,234,131,9328,0.001124614,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,910,1450,485,264,61,6690,0.000806568,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,910,1853,538,47,56,1098,0.000132378,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,911,953,484,336,100,6721,0.000810306,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,911,420,675,70,38,1033,0.000124542,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,911,1314,806,41,32,697,8.4033e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,912,1712,431,148,108,6640,0.00080054,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,0,343,814,313,31704,0.003822338,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,3551,367,44,37,439,5.2927e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,3632,466,69,48,820,9.8862e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,3021,1326,52,30,699,8.4274e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,2426,1393,97,17,331,3.9906e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,913,3589,1441,32,19,319,3.846e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,914,3355,394,226,121,11280,0.001359954,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,914,600,862,63,26,617,7.4388e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,914,3135,1047,126,34,1693,0.000204114,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,915,895,1028,113,74,1666,0.000200858,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,916,421,343,38,26,510,6.1487e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,916,860,351,51,39,714,8.6082e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,917,952,485,337,95,7772,0.000937018,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,918,372,67,233,139,9258,0.001116175,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,918,2592,446,233,135,8011,0.000965832,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,918,3682,896,66,29,672,8.1019e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,919,649,186,476,167,19121,0.00230529,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,919,1452,487,260,69,6872,0.000828511,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,919,1314,809,41,29,686,8.2706e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,919,2408,1444,168,41,1588,0.000191454,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,920,661,186,464,169,18973,0.002287447,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,920,744,272,60,41,695,8.3791e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,920,3587,1440,33,47,456,5.4977e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,922,789,32,794,236,42460,0.005119117,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,922,859,353,47,40,654,7.8848e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,923,1084,863,49,38,509,6.1367e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,923,3471,1030,58,53,1132,0.000136478,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,923,1677,1205,67,29,702,8.4635e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,923,2139,1382,54,35,468,5.6424e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,923,3588,1439,32,48,464,5.5941e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,924,659,187,465,170,18946,0.002284192,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,924,3356,396,222,119,11437,0.001378882,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,924,2206,1298,24,32,309,3.7254e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,924,2945,1316,40,19,356,4.2921e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,925,2665,1244,42,22,347,4.1835e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,927,1216,424,26,22,193,2.3269e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,927,1501,528,28,20,221,2.6644e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,927,1507,871,58,32,845,0.000101876,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,927,3611,1133,68,42,867,0.000104528,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,928,953,488,335,106,6751,0.000813923,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,928,1047,880,19,29,143,1.7241e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,929,2969,21,586,223,34736,0.004187886,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,929,3131,951,71,27,515,6.209e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,929,895,1028,116,78,1747,0.000210624,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,930,3341,396,235,123,11623,0.001401307,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,930,1122,1043,15,16,102,1.2297e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,930,3369,1529,23,37,301,3.629e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,931,3021,1326,49,34,690,8.3189e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,933,225,54,45,45,1022,0.000123216,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,933,375,72,231,139,9238,0.001113764,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,933,1239,389,25,39,323,3.8942e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,933,3681,1381,113,19,494,5.9558e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,934,3354,0,44,36,678,8.1742e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,934,2246,1132,53,19,394,4.7502e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,935,3030,345,52,30,582,7.0168e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,935,3570,1502,22,179,807,9.7295e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,935,2395,1553,57,55,655,7.8969e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,935,3066,1622,32,9,115,1.3865e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,936,3619,428,51,46,711,8.572e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,936,1461,539,30,24,383,4.6176e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,936,1750,1071,27,21,239,2.8815e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,938,76,291,97,76,1193,0.000143832,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,938,541,362,55,27,562,6.7757e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,938,1325,618,113,40,2303,0.000277657,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,938,1580,835,66,41,538,6.4863e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,939,2830,651,77,33,672,8.1019e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,939,2742,1187,108,35,903,0.000108869,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,939,2416,1502,65,52,727,8.7649e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,940,1134,771,95,41,1547,0.000186511,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,940,2416,1502,65,52,731,8.8132e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,940,3296,1665,30,73,466,5.6182e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,941,1436,695,42,37,770,9.2834e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,942,1899,519,44,42,718,8.6564e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,942,1846,545,55,54,1211,0.000146002,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,942,2022,622,75,39,958,0.0001155,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,942,2874,1042,46,26,384,4.6296e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,943,1848,1064,31,38,564,6.7998e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,1239,389,25,40,314,3.7857e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,1243,429,77,54,1198,0.000144435,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,2587,448,265,135,8967,0.001081091,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,1670,519,41,40,643,7.7522e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,727,711,64,39,901,0.000108628,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,184,963,27,29,286,3.4481e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,945,3019,1327,49,32,692,8.343e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,946,702,796,43,29,527,6.3537e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,946,2465,1486,47,42,569,6.8601e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,947,1964,779,51,34,684,8.2465e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,948,751,49,21,36,299,3.6048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,948,746,283,59,39,669,8.0657e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,948,702,798,41,27,508,6.1246e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,948,2228,1407,97,23,837,0.000100911,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,949,926,723,51,53,1267,0.000152754,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,950,1590,835,78,32,639,7.704e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,950,2546,1012,76,39,1079,0.000130088,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,950,296,1019,36,27,331,3.9906e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,951,382,962,27,32,312,3.7616e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,951,2873,1043,47,25,372,4.485e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,951,2416,1504,76,45,688,8.2948e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,952,1925,784,41,38,482,5.8111e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,952,3332,1044,41,19,289,3.4843e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,952,1690,1083,23,21,167,2.0134e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,952,2715,1438,24,20,187,2.2545e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,1417,458,33,38,440,5.3048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,1501,524,63,29,499,6.0161e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,2133,526,59,63,1166,0.000140577,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,2537,1274,31,46,588,7.0891e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,3584,1436,37,56,557,6.7154e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,1684,1475,92,33,576,6.9444e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,953,3297,1676,28,63,440,5.3048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,954,1132,861,20,22,139,1.6758e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,954,3460,1037,62,47,1109,0.000133705,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,954,1678,1138,151,36,1361,0.000164087,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,954,1684,1475,92,33,583,7.0288e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,955,1423,0,61,27,819,9.8741e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,955,377,83,216,130,8951,0.001079162,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,955,1058,530,228,64,4960,0.000597994,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,955,1140,773,88,42,1619,0.000195192,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,3557,177,283,97,10466,0.001261815,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,431,355,36,28,575,6.9324e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,1142,773,87,43,1563,0.00018844,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,3128,956,65,26,525,6.3296e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,1147,1109,74,53,1003,0.000120925,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,956,2232,1409,91,22,821,9.8982e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,957,0,630,134,76,2285,0.000275487,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,958,3251,0,107,41,863,0.000104046,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,958,2201,285,152,52,3335,0.000402079,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,958,550,368,45,25,436,5.2566e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,958,2867,744,54,77,1568,0.000189043,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,959,3292,0,63,41,595,7.1735e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,959,3047,351,32,21,299,3.6048e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,959,2808,402,45,29,424,5.1119e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,959,1501,524,62,31,563,6.7877e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,959,1745,1073,28,20,203,2.4474e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,42,282,117,73,1622,0.000195554,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,552,369,44,24,427,5.1481e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,1845,474,41,64,632,7.6196e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,2931,525,92,41,1732,0.000208816,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,3132,740,61,35,722,8.7047e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,960,1590,835,68,32,634,7.6437e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,2931,524,93,44,1794,0.000216291,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,2133,530,55,60,1090,0.000131414,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,1507,876,39,31,633,7.6317e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,1849,1069,31,32,544,6.5586e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,1542,1457,34,43,313,3.7736e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,961,3616,1847,53,19,323,3.8942e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,846,138,87,38,782,9.428e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,553,370,43,23,400,4.8225e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,2582,459,270,129,9268,0.00111738,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,1896,778,59,38,800,9.6451e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,2298,1342,40,31,378,4.5573e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,3428,1422,29,16,170,2.0496e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,962,2284,1573,60,50,668,8.0536e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,963,229,63,47,46,959,0.00011562,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,963,2940,522,83,46,1776,0.00021412,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,963,1644,916,29,16,204,2.4595e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,963,3459,1036,60,52,1095,0.000132017,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,964,1027,1041,75,46,902,0.000108748,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,965,3210,1091,86,122,3156,0.000380498,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,965,1320,1311,15,17,78,9.404e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,965,2801,1427,58,50,789,9.5124e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,966,3288,0,63,43,644,7.7643e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,966,3526,0,42,25,580,6.9927e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,966,229,65,48,45,930,0.000112124,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,966,3477,624,41,38,379,4.5693e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,966,3586,1434,34,51,521,6.2813e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,1182,0,81,25,969,0.000116826,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,48,283,46,42,600,7.2338e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,2812,399,41,34,475,5.7268e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,967,404,20,26,199,2.3992e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,2313,1289,92,44,1376,0.000165895,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,2289,1373,53,28,556,6.7033e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,1506,1394,14,11,76,9.163e-06,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,967,3585,1434,34,53,536,6.4622e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,968,655,198,474,172,20190,0.002434172,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,968,553,372,43,21,339,4.0871e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,968,1780,1060,26,42,403,4.8587e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,969,0,351,887,328,33605,0.004051529,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,969,3469,625,46,38,422,5.0878e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,969,3132,746,61,28,671,8.0898e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,969,3593,1132,74,46,1151,0.000138768,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,969,2468,1276,38,26,410,4.9431e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,822,0,444,50,10545,0.00127134,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,796,47,787,231,43339,0.005225092,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,2805,399,74,43,770,9.2834e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,1414,458,27,35,381,4.5935e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,1849,477,42,64,600,7.2338e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,298,1027,98,29,826,9.9585e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,2674,1288,88,42,1155,0.000139251,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,970,3060,1363,16,23,151,1.8205e-05,0.0,negative,-1
2019_10_16_C0003_1700_matrice,train,industrial,3840x2160,971,2877,1042,39,22,300,3.6169e-05,0.0,negative,-1
