video,split,scene,resolution,frame,variant,gt_x,gt_y,gt_w,gt_h,gt_area,best_coverage,matched_blob_area,n_blobs_in_frame
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,60,none,1947.0,830.0,56.0,29.0,1624.0,0.549877,394,663
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,61,none,1959.0,819.0,55.0,29.0,1595.0,0.571787,408,559
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,62,none,1972.0,809.0,55.0,30.0,1650.0,0.598182,406,1049
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,63,none,1985.0,799.0,55.0,30.0,1650.0,0.490909,420,538
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,64,none,1998.0,789.0,54.0,31.0,1674.0,0.51374,424,634
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,65,none,2011.0,779.0,54.0,31.0,1674.0,0.577061,439,504
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,66,none,2024.0,769.0,54.0,32.0,1728.0,0.652778,477,462
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,67,none,2037.0,759.0,53.0,32.0,1696.0,0.51533,442,445
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,68,none,2050.0,749.0,53.0,33.0,1749.0,0.477987,451,670
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,69,none,2063.0,739.0,53.0,33.0,1749.0,0.672384,467,440
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,70,none,2076.0,729.0,53.0,34.0,1802.0,0.668147,429,437
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,71,none,2086.0,720.0,53.0,35.0,1855.0,0.603774,455,526
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,72,none,2096.0,712.0,53.0,36.0,1908.0,0.628931,482,561
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,73,none,2106.0,703.0,53.0,37.0,1961.0,0.673126,477,776
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,74,none,2116.0,695.0,53.0,38.0,2014.0,0.655412,494,946
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,75,none,2126.0,686.0,54.0,39.0,2106.0,0.632953,470,499
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,76,none,2136.0,678.0,54.0,40.0,2160.0,0.54537,444,454
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,77,none,2146.0,669.0,54.0,41.0,2214.0,0.532069,466,646
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,78,none,2156.0,661.0,54.0,42.0,2268.0,0.640212,474,450
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,79,none,2166.0,652.0,54.0,43.0,2322.0,0.648148,461,453
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,80,none,2176.0,644.0,55.0,44.0,2420.0,0.568595,449,473
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,81,none,2183.0,640.0,54.0,44.0,2376.0,0.662879,472,487
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,82,none,2191.0,636.0,54.0,44.0,2376.0,0.643939,473,392
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,83,none,2199.0,632.0,54.0,44.0,2376.0,0.54798,460,461
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,84,none,2207.0,629.0,53.0,44.0,2332.0,0.641509,475,439
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,85,none,2215.0,625.0,53.0,44.0,2332.0,0.682247,475,561
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,86,none,2223.0,621.0,53.0,44.0,2332.0,0.719125,463,832
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,87,none,2231.0,618.0,52.0,44.0,2288.0,0.72771,481,410
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,88,none,2239.0,614.0,52.0,44.0,2288.0,0.788462,492,353
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,89,none,2247.0,610.0,52.0,44.0,2288.0,0.769231,488,538
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,90,none,2255.0,607.0,52.0,44.0,2288.0,0.767045,484,349
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,91,none,2259.0,605.0,52.0,44.0,2288.0,0.807692,515,378
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,92,none,2263.0,603.0,52.0,44.0,2288.0,0.806381,502,463
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,93,none,2267.0,601.0,52.0,44.0,2288.0,0.75,491,484
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,94,none,2271.0,599.0,52.0,44.0,2288.0,0.714161,480,388
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,95,none,2275.0,598.0,52.0,44.0,2288.0,0.714161,470,454
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,96,none,2279.0,596.0,52.0,44.0,2288.0,0.751748,482,349
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,97,none,2283.0,594.0,52.0,44.0,2288.0,0.770542,477,517
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,98,none,2287.0,592.0,52.0,44.0,2288.0,0.806381,485,798
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,99,none,2291.0,590.0,52.0,44.0,2288.0,0.804196,499,421
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,100,none,2296.0,589.0,52.0,45.0,2340.0,0.823504,485,331
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,101,none,2295.0,587.0,51.0,45.0,2295.0,0.801743,500,536
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,102,none,2294.0,586.0,51.0,45.0,2295.0,0.784314,497,394
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,103,none,2294.0,585.0,51.0,45.0,2295.0,0.766885,517,334
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,104,none,2293.0,583.0,51.0,45.0,2295.0,0.730719,511,445
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,105,none,2293.0,582.0,51.0,46.0,2346.0,0.733163,507,480
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,106,none,2292.0,581.0,51.0,46.0,2346.0,0.824808,510,364
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,107,none,2291.0,579.0,51.0,46.0,2346.0,0.750213,505,540
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,108,none,2291.0,578.0,51.0,46.0,2346.0,0.784314,520,568
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,109,none,2290.0,577.0,51.0,46.0,2346.0,0.801364,500,419
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,110,none,2290.0,576.0,51.0,47.0,2397.0,0.801001,502,923
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,111,none,2285.0,574.0,51.0,47.0,2397.0,0.801001,499,444
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,112,none,2280.0,573.0,51.0,47.0,2397.0,0.748436,519,442
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,113,none,2276.0,571.0,52.0,47.0,2444.0,0.75,517,412
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,114,none,2271.0,570.0,52.0,47.0,2444.0,0.734043,532,327
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,115,none,2267.0,568.0,53.0,47.0,2491.0,0.698113,526,340
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,116,none,2262.0,567.0,53.0,47.0,2491.0,0.660377,523,534
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,117,none,2257.0,565.0,53.0,47.0,2491.0,0.698113,545,328
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,118,none,2253.0,564.0,54.0,47.0,2538.0,0.624113,510,328
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,119,none,2248.0,562.0,54.0,47.0,2538.0,0.630418,537,385
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,120,none,2244.0,561.0,55.0,48.0,2640.0,0.649621,550,434
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,121,none,2238.0,559.0,54.0,47.0,2538.0,0.656422,570,360
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,122,none,2233.0,558.0,54.0,47.0,2538.0,0.650118,564,822
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,123,none,2228.0,557.0,54.0,47.0,2538.0,0.656422,554,365
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,124,none,2222.0,555.0,54.0,47.0,2538.0,0.630418,555,412
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,125,none,2217.0,554.0,54.0,47.0,2538.0,0.70922,570,355
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,126,none,2212.0,553.0,54.0,46.0,2484.0,0.63124,535,349
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,127,none,2206.0,551.0,54.0,46.0,2484.0,0.670692,549,346
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,128,none,2201.0,550.0,54.0,46.0,2484.0,0.744767,573,484
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,129,none,2196.0,549.0,54.0,46.0,2484.0,0.650966,550,331
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,130,none,2191.0,548.0,54.0,46.0,2484.0,0.749597,560,321
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,131,none,2187.0,544.0,54.0,46.0,2484.0,0.710145,560,372
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,132,none,2184.0,540.0,54.0,46.0,2484.0,0.764895,574,459
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,133,none,2180.0,536.0,54.0,46.0,2484.0,0.764895,572,330
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,134,none,2175.0,537.0,54.0,46.0,2484.0,0.710145,564,841
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,135,none,2171.0,532.0,54.0,46.0,2484.0,0.772947,573,346
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,136,none,2170.0,524.0,54.0,46.0,2484.0,0.7343,609,394
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,137,none,2167.0,520.0,54.0,46.0,2484.0,0.769324,590,341
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,138,none,2163.0,516.0,54.0,46.0,2484.0,0.769324,613,288
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,139,none,2160.0,512.0,54.0,46.0,2484.0,0.753623,587,300
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,140,none,2157.0,509.0,54.0,47.0,2538.0,0.813239,624,501
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,141,none,2155.0,501.0,54.0,46.0,2484.0,0.772947,572,335
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,142,none,2154.0,494.0,54.0,46.0,2484.0,0.595813,529,299
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,143,none,2153.0,487.0,54.0,46.0,2484.0,0.660225,541,391
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,144,none,2152.0,480.0,54.0,46.0,2484.0,0.660225,550,385
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,145,none,2151.0,473.0,54.0,46.0,2484.0,0.695652,593,551
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,146,none,2149.0,465.0,54.0,46.0,2484.0,0.660225,547,715
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,147,none,2148.0,458.0,54.0,46.0,2484.0,0.775765,612,358
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,148,none,2147.0,451.0,54.0,46.0,2484.0,0.660225,563,306
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,149,none,2146.0,444.0,54.0,46.0,2484.0,0.660225,568,507
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,150,none,2145.0,437.0,54.0,46.0,2484.0,0.628019,549,308
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,151,none,2143.0,429.0,54.0,45.0,2430.0,0.658436,534,294
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,152,none,2141.0,421.0,54.0,45.0,2430.0,0.674897,533,366
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,153,none,2139.0,413.0,54.0,45.0,2430.0,0.707819,569,417
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,154,none,2137.0,405.0,54.0,45.0,2430.0,0.776132,624,298
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,155,none,2135.0,397.0,54.0,45.0,2430.0,0.793004,620,375
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,156,none,2133.0,389.0,54.0,45.0,2430.0,0.776132,646,348
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,157,none,2131.0,381.0,54.0,45.0,2430.0,0.773663,635,418
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,158,none,2129.0,373.0,54.0,45.0,2430.0,0.793004,621,664
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,159,none,2127.0,365.0,54.0,45.0,2430.0,0.793004,623,337
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,160,none,2125.0,358.0,54.0,45.0,2430.0,0.754321,611,303
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,161,none,2122.0,351.0,53.0,44.0,2332.0,0.765866,596,449
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,162,none,2120.0,345.0,53.0,44.0,2332.0,0.568611,491,291
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,163,none,2118.0,339.0,53.0,44.0,2332.0,0.685678,524,316
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,164,none,2115.0,332.0,53.0,44.0,2332.0,0.786021,558,375
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,165,none,2113.0,326.0,53.0,44.0,2332.0,0.65223,499,415
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,166,none,2111.0,320.0,52.0,43.0,2236.0,0.575581,497,295
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,167,none,2108.0,313.0,52.0,43.0,2236.0,0.819767,574,380
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,168,none,2106.0,307.0,52.0,43.0,2236.0,0.815742,568,283
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,169,none,2104.0,301.0,52.0,43.0,2236.0,0.65161,540,410
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,170,none,2102.0,295.0,52.0,43.0,2236.0,0.637746,502,718
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,171,none,2100.0,292.0,52.0,42.0,2184.0,0.695055,528,310
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,172,none,2098.0,290.0,52.0,42.0,2184.0,0.688645,520,285
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,173,none,2096.0,288.0,52.0,42.0,2184.0,0.710165,522,464
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,174,none,2094.0,285.0,52.0,42.0,2184.0,0.688645,533,262
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,175,none,2092.0,283.0,52.0,42.0,2184.0,0.758242,535,283
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,176,none,2090.0,281.0,52.0,41.0,2132.0,0.697936,512,384
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,177,none,2088.0,278.0,52.0,41.0,2132.0,0.705441,505,382
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,178,none,2086.0,276.0,52.0,41.0,2132.0,0.755159,505,293
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,179,none,2084.0,274.0,52.0,41.0,2132.0,0.712008,536,443
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,180,none,2083.0,272.0,52.0,41.0,2132.0,0.712008,520,497
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,181,none,2082.0,273.0,51.0,41.0,2091.0,0.731707,519,344
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,182,none,2081.0,275.0,51.0,41.0,2091.0,0.764228,522,836
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,183,none,2080.0,277.0,51.0,41.0,2091.0,0.747967,516,327
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,184,none,2079.0,279.0,51.0,41.0,2091.0,0.747967,515,385
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,185,none,2078.0,281.0,51.0,42.0,2142.0,0.693277,526,376
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,186,none,2077.0,282.0,50.0,42.0,2100.0,0.75,528,316
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,187,none,2076.0,284.0,50.0,42.0,2100.0,0.635238,500,290
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,188,none,2075.0,286.0,50.0,42.0,2100.0,0.685714,509,427
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,189,none,2074.0,288.0,50.0,42.0,2100.0,0.722857,524,273
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,190,none,2073.0,290.0,50.0,43.0,2150.0,0.732558,547,273
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,191,none,2072.0,295.0,50.0,42.0,2100.0,0.766667,537,357
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,192,none,2072.0,301.0,50.0,42.0,2100.0,0.771429,546,383
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,193,none,2071.0,307.0,50.0,42.0,2100.0,0.728571,529,307
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,194,none,2071.0,312.0,50.0,42.0,2100.0,0.75,542,731
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,195,none,2070.0,318.0,50.0,42.0,2100.0,0.744762,536,297
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,196,none,2070.0,324.0,50.0,42.0,2100.0,0.728571,533,338
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,197,none,2069.0,329.0,50.0,42.0,2100.0,0.707143,542,343
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,198,none,2069.0,335.0,50.0,42.0,2100.0,0.75,535,282
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,199,none,2068.0,341.0,50.0,42.0,2100.0,0.87619,573,276
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,200,none,2068.0,347.0,50.0,42.0,2100.0,0.766667,548,454
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,201,none,2068.0,351.0,50.0,42.0,2100.0,0.814286,586,265
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,202,none,2068.0,356.0,50.0,42.0,2100.0,0.679048,550,252
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,203,none,2068.0,361.0,51.0,42.0,2142.0,0.644258,556,306
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,204,none,2069.0,365.0,51.0,42.0,2142.0,0.761905,573,358
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,205,none,2069.0,370.0,52.0,42.0,2184.0,0.589744,524,309
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,206,none,2069.0,375.0,52.0,42.0,2184.0,0.645604,539,793
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,207,none,2070.0,379.0,52.0,42.0,2184.0,0.631868,533,328
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,208,none,2070.0,384.0,53.0,42.0,2226.0,0.668464,549,354
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,209,none,2070.0,389.0,53.0,42.0,2226.0,0.654537,525,314
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,210,none,2071.0,394.0,54.0,42.0,2268.0,0.846561,570,292
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,211,none,2072.0,397.0,53.0,42.0,2226.0,0.80593,546,294
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,212,none,2073.0,400.0,53.0,42.0,2226.0,0.844564,553,465
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,213,none,2074.0,403.0,53.0,42.0,2226.0,0.826595,544,299
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,214,none,2076.0,406.0,53.0,42.0,2226.0,0.7646,559,274
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,215,none,2077.0,409.0,53.0,42.0,2226.0,0.785265,573,341
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,216,none,2078.0,412.0,53.0,42.0,2226.0,0.743935,568,366
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,217,none,2080.0,415.0,53.0,42.0,2226.0,0.702606,532,483
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,218,none,2081.0,418.0,53.0,42.0,2226.0,0.802336,558,692
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,219,none,2082.0,421.0,53.0,42.0,2226.0,0.80593,547,308
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,220,none,2084.0,424.0,53.0,43.0,2279.0,0.787187,564,277
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,221,none,2084.0,428.0,52.0,43.0,2236.0,0.822898,557,475
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,222,none,2085.0,433.0,52.0,43.0,2236.0,0.65161,539,274
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,223,none,2086.0,438.0,52.0,43.0,2236.0,0.802326,553,272
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,224,none,2087.0,443.0,52.0,43.0,2236.0,0.781753,570,331
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,225,none,2088.0,448.0,52.0,43.0,2236.0,0.822898,581,357
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,226,none,2089.0,452.0,51.0,43.0,2193.0,0.70725,536,260
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,227,none,2090.0,457.0,51.0,43.0,2193.0,0.759234,553,368
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,228,none,2091.0,462.0,51.0,43.0,2193.0,0.820793,578,307
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,229,none,2092.0,467.0,51.0,43.0,2193.0,0.734154,555,362
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,230,none,2093.0,472.0,51.0,43.0,2193.0,0.671227,548,716
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,231,none,2093.0,477.0,51.0,43.0,2193.0,0.713178,536,307
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,232,none,2094.0,482.0,51.0,43.0,2193.0,0.728682,557,273
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,233,none,2094.0,488.0,51.0,43.0,2193.0,0.671227,569,477
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,234,none,2095.0,493.0,51.0,43.0,2193.0,0.671227,551,278
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,235,none,2096.0,499.0,51.0,43.0,2193.0,0.70725,558,252
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,236,none,2096.0,504.0,51.0,43.0,2193.0,0.713178,560,361
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,237,none,2097.0,509.0,51.0,43.0,2193.0,0.835841,577,360
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,238,none,2097.0,515.0,51.0,43.0,2193.0,0.664387,554,275
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,239,none,2098.0,520.0,51.0,43.0,2193.0,0.629275,534,371
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,240,none,2099.0,526.0,51.0,43.0,2193.0,0.814409,533,256
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,241,none,2099.0,531.0,51.0,43.0,2193.0,0.533516,451,371
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,242,none,2100.0,537.0,51.0,43.0,2193.0,0.571819,464,683
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,243,none,2101.0,542.0,51.0,43.0,2193.0,0.656635,516,294
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,244,none,2102.0,548.0,51.0,43.0,2193.0,0.612859,528,282
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,245,none,2103.0,554.0,51.0,43.0,2193.0,0.664387,532,447
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,246,none,2103.0,559.0,51.0,43.0,2193.0,0.569083,521,262
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,247,none,2104.0,565.0,51.0,43.0,2193.0,0.70041,530,280
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,248,none,2105.0,570.0,51.0,43.0,2193.0,0.5171,486,311
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,249,none,2106.0,576.0,51.0,43.0,2193.0,0.722298,519,356
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,250,none,2107.0,582.0,52.0,43.0,2236.0,0.63551,510,258
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,251,none,2108.0,587.0,52.0,42.0,2184.0,0.650641,534,441
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,252,none,2109.0,593.0,52.0,41.0,2132.0,0.675422,539,478
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,253,none,2110.0,598.0,52.0,40.0,2080.0,0.636058,536,313
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,254,none,2112.0,604.0,52.0,39.0,2028.0,0.710059,537,822
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,255,none,2113.0,609.0,52.0,39.0,2028.0,0.749014,553,332
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,256,none,2114.0,615.0,52.0,38.0,1976.0,0.768725,550,336
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,257,none,2116.0,620.0,52.0,37.0,1924.0,0.764033,551,328
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,258,none,2117.0,626.0,52.0,36.0,1872.0,0.811432,552,284
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,259,none,2118.0,631.0,52.0,35.0,1820.0,0.780769,557,262
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,260,none,2120.0,637.0,52.0,35.0,1820.0,0.764835,545,411
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,261,none,2121.0,640.0,52.0,35.0,1820.0,0.764835,557,252
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,262,none,2122.0,644.0,52.0,36.0,1872.0,0.785256,565,283
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,263,none,2124.0,648.0,52.0,36.0,1872.0,0.732906,562,345
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,264,none,2125.0,652.0,52.0,37.0,1924.0,0.723493,560,370
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,265,none,2127.0,656.0,52.0,38.0,1976.0,0.768725,571,298
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,266,none,2128.0,659.0,52.0,38.0,1976.0,0.743927,576,803
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,267,none,2129.0,663.0,52.0,39.0,2028.0,0.7643,578,292
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,268,none,2131.0,667.0,52.0,39.0,2028.0,0.739645,580,367
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,269,none,2132.0,671.0,52.0,40.0,2080.0,0.697115,588,328
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,270,none,2134.0,675.0,53.0,41.0,2173.0,0.676484,572,281
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,271,none,2135.0,678.0,53.0,41.0,2173.0,0.676484,584,248
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,272,none,2137.0,682.0,53.0,42.0,2226.0,0.74124,608,461
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,273,none,2138.0,686.0,54.0,43.0,2322.0,0.667528,596,256
